Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1729516453.7100747,20468,1729516453,707734814,imu,0.035094178514757546,0.02081237369309969,-0.33556137995502083,0.9411343177348892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.10111111111111111,1.201111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.87,-3.65,-4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.7222595,20469,1729516453,719550964,imu,0.03631555411892564,0.018798639779208565,-0.3241544671018724,0.9451199252631319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.043333333333333335,1.2855555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.46,0.96,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.731081,20470,1729516453,729614878,imu,0.03613230626042236,0.01812718743132676,-0.3181107774143942,0.9471913190126598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12111111111111111,-0.2788888888888889,1.2744444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.86,0.28,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.7424169,20471,1729516453,740135498,imu,0.03539969077593864,0.01946982992676625,-0.31188348252594217,0.9492610183416788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03666666666666667,-0.11666666666666667,1.3455555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35,0.36,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.7485807,20472,1729516453,746960988,imu,0.03539969077593864,0.01946982992676625,-0.31188348252594217,0.9492610183416788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26666666666666666,0.25666666666666665,1.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35,0.36,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.7596056,20473,1729516453,757493609,imu,0.033751604841948266,0.020995573355569987,-0.3055954528817992,0.9513314008525273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4677777777777778,0.23444444444444446,1.3766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.84,-0.65,-1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.7709634,20474,1729516453,769764802,imu,0.0315555202148066,0.02240014684494008,-0.29278884036833125,0.9553937290568041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42333333333333334,0.14666666666666667,1.3777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.68,-1.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.7823684,20475,1729516453,780258031,imu,0.031737851004090246,0.022155461374009155,-0.28600686500993633,0.9574455167330072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19444444444444445,0.07,1.4233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,-0.99,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.791153,20476,1729516453,790025654,imu,0.03192137108125065,0.02178954010708696,-0.27893052742125324,0.9595332213543812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,-0.011111111111111112,1.488888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.37,-0.53,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.7994666,20477,1729516453,797480684,imu,0.03192137108125065,0.02178954010708696,-0.27893052742125324,0.9595332213543812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,-0.021111111111111112,1.5611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.37,-0.53,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.808645,20478,1729516453,806690864,imu,0.03137259594884632,0.021667843505526155,-0.2714889236974094,0.9616860345720284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,-0.011111111111111112,1.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.23,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.8219235,20479,1729516453,819698638,imu,0.030945687402285683,0.022095342878949542,-0.26355715621907216,0.9638940738794783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.10222222222222223,1.7244444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.28,-0.62,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.830892,20480,1729516453,829749464,imu,0.030091070429656152,0.020996608981342223,-0.24713741210887982,0.9682854793023635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.034444444444444444,1.7844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32,-1.53,-3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.8438473,20481,1729516453,841493485,imu,0.029906362814148418,0.020446186821917796,-0.23839643500421168,0.9704919900158653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06333333333333334,-0.08333333333333333,1.8955555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-2.01,-5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.848832,20482,1729516453,847694682,imu,0.029906362814148418,0.020446186821917796,-0.23839643500421168,0.9704919900158653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06333333333333334,-0.08333333333333333,1.8955555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-2.01,-5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.8583813,20483,1729516453,856706972,imu,0.03125010122361414,0.02124030317542524,-0.22888257732139267,0.9727204359389426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.2866666666666667,2.0555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.13,0.56,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.8714156,20484,1729516453,870072382,imu,0.03357003420679051,0.021851040447329093,-0.20996530485701698,0.9768879954176037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,0.29777777777777775,2.066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.62,0.59,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.8821323,20485,1729516453,880191239,imu,0.0346070220982695,0.0208130415088358,-0.2006841069825575,0.9788233040387089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14888888888888888,0.03888888888888889,2.0155555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.26,1.33,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.8921988,20486,1729516453,890314289,imu,0.0346686582930661,0.02050822039871516,-0.1914710934249091,0.980671360554037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20555555555555555,-0.11,2.006666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.93,-0.23,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.904301,20487,1729516453,897378533,imu,0.0346686582930661,0.02050822039871516,-0.1914710934249091,0.980671360554037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.006666666666666667,1.9766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.93,-0.23,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.908473,20488,1729516453,907013323,imu,0.03381395675137037,0.020386031687649284,-0.18237563677453908,0.9824358264802481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,-0.0033333333333333335,1.941111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.61,0.85,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.9216993,20489,1729516453,920444173,imu,0.03314151957868815,0.020446425522763406,-0.17321479293612702,0.9841139257583199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19111111111111112,0.03888888888888889,1.9544444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.59,-2.41,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.931368,20490,1729516453,929763825,imu,0.033630201775195885,0.02056874409844104,-0.16375649975108994,0.9857128106522931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04555555555555556,0.10111111111111111,2.0188888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,1.45,-1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.9417353,20491,1729516453,940493631,imu,0.03478995948653409,0.018432575026198765,-0.14501919954386844,0.9886451995839987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688888888888889,-0.07555555555555556,2.017777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,-0.43,-4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.9530554,20492,1729516453,947094255,imu,0.03478995948653409,0.018432575026198765,-0.14501919954386844,0.9886451995839987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03888888888888889,-0.20333333333333334,1.9933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,-0.43,-4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.9589713,20493,1729516453,957134360,imu,0.034913177328123116,0.017822810803867044,-0.13580737684453484,0.9899594809175328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.051111111111111114,1.9622222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.43,0.95,-2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.9718678,20494,1729516453,969984726,imu,0.03460801561292829,0.017944896984481335,-0.12665190898911147,0.9911808916020151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10888888888888888,0.07555555555555556,1.9355555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.52,-0.88,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.982066,20495,1729516453,980100864,imu,0.03411877398090401,0.018982001266656792,-0.11743205928311148,0.9923131080170615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17333333333333334,0.2577777777777778,1.951111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.53,-0.44,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.9936283,20496,1729516453,990961679,imu,0.033936479512041214,0.01959282360317487,-0.10803519556890817,0.9933744677310624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09777777777777778,0.19444444444444445,1.9822222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.31,-1.37,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516453.9985178,20497,1729516453,996929370,imu,0.03387501536381002,0.018799107625321596,-0.09832909865062692,0.9943995501030501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043333333333333335,-0.1,2.057777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.31,-1.37,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.0079029,20498,1729516454,6488480,imu,0.034301279526970666,0.01812718864681546,-0.08819457102575198,0.9953474493342307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05444444444444444,-0.06777777777777778,2.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.89,1.01,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.0214243,20499,1729516454,19719392,imu,0.03430131971342999,0.017577900493715014,-0.07806296781757466,0.9962030967306127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034444444444444444,-0.04777777777777778,2.1433333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68,-0.75,-4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.03387,20500,1729516454,30271277,imu,0.033935941564387374,0.017212114246685683,-0.06799395486102074,0.9969598372530636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11222222222222222,-0.012222222222222223,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.14,-0.64,-3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.0425115,20501,1729516454,41025371,imu,0.03381340117268994,0.017639120828352693,-0.046996965528828975,0.9981667198161936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056666666666666664,0.13444444444444445,2.181111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.33,-0.05,-2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.048487,20502,1729516454,47072135,imu,0.03381340117268994,0.017639120828352693,-0.046996965528828975,0.9981667198161936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057777777777777775,0.09888888888888889,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.33,-0.05,-2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.06053,20503,1729516454,57646612,imu,0.03369058067379748,0.017089424979462493,-0.03613192709943498,0.9986327554070189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06888888888888889,-0.03333333333333333,2.2955555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.78,-0.3,-2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.0722263,20504,1729516454,70891060,imu,0.03387474170672274,0.016845817497397258,-0.025085619534167655,0.9989691847097859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077777777777777776,0.023333333333333334,2.331111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.95,-0.41,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.0818233,20505,1729516454,80392793,imu,0.03375173138818728,0.017089484247183432,-0.014037790631614963,0.9991855236094285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06777777777777778,0.12555555555555556,2.3088888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.19,-1.01,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.0918632,20506,1729516454,90342337,imu,0.03332611794201208,0.016968243201244244,-0.0032349528405249822,0.9992952434919813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12666666666666668,0.04666666666666667,2.2744444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.89,-0.88,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.0976217,20507,1729516454,96451214,imu,0.0329580789580389,0.015868704683500212,0.00769021842354241,0.9993011607036498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10777777777777778,-0.15666666666666668,2.3044444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.89,-0.88,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1082003,20508,1729516454,106545975,imu,0.03289863370649779,0.015198070116730888,0.018799219260855878,0.9991662964292556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.058888888888888886,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.24,0.26,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1224313,20509,1729516454,119699575,imu,0.032593323108620585,0.014465575986410259,0.029846694756770535,0.9989182134750646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09222222222222222,-0.07888888888888888,2.331111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.01,0.66,-2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1321433,20510,1729516454,130996521,imu,0.032409931778867355,0.013549914980995392,0.04095492320832391,0.9985432841850659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07777777777777778,-0.10444444444444445,2.3433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.09,1.63,-2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1419945,20511,1729516454,140724144,imu,0.03308117509024918,0.013183641733383437,0.05242939004155728,0.9979894721414472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11222222222222222,-0.005555555555555556,2.4144444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.01,0.94,-1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1528454,20512,1729516454,147843811,imu,0.033141084461183454,0.012633894076362754,0.06359670351483086,0.9973452323760569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021111111111111112,-0.04555555555555556,2.361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.01,0.94,-1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1585803,20513,1729516454,157128487,imu,0.03234916294043437,0.011535833576871879,0.07409789398054212,0.9966593993478355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20444444444444446,-0.14,2.2244444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.89,1.43,-1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1713817,20514,1729516454,169809091,imu,0.0313108100965956,0.011413492179460775,0.08477722265920329,0.9958424513373368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24555555555555555,0.06,2.241111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.89,0.11,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1812103,20515,1729516454,180051694,imu,0.030334771388631377,0.01232922297888036,0.09558199596498337,0.9948828443353953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2911111111111111,2.2711111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.76,0.3,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1918583,20516,1729516454,190130231,imu,0.030090638336121085,0.013000620619865703,0.10638536028368976,0.9937845302002506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056666666666666664,0.21333333333333335,2.2911111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.98,-0.06,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.1976223,20517,1729516454,196480197,imu,0.03033463707944963,0.012023990955033353,0.11731020617042694,0.9925590909175248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077777777777777776,-0.13444444444444445,2.312222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.17,-1.88,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.208303,20518,1729516454,206483918,imu,0.030822979594723098,0.010376052536837477,0.12817476663152177,0.9912181952837684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.28555555555555556,2.3177777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.95,1.08,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.2225695,20519,1729516454,220203665,imu,0.031005909620156934,0.009460464549457332,0.13909934650460168,0.9897476976387103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333335,-0.12222222222222222,2.321111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.26,-1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.232753,20520,1729516454,230415132,imu,0.030396379227524178,0.009460720442301703,0.14990664133092246,0.9881875094249326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1388888888888889,0.08777777777777777,2.3022222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.26,-1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.2416046,20521,1729516454,240445573,imu,0.03015164277476678,0.009155357117844164,0.1609511781317004,0.9864592115906492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07333333333333333,0.025555555555555557,2.341111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.61,-1.14,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.2490883,20522,1729516454,246470544,imu,0.030701246018559378,0.008789223512271472,0.17236643887954609,0.9845151059231865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08444444444444445,-0.025555555555555557,2.448888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.61,-1.14,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.2619328,20523,1729516454,258331111,imu,0.03149374020303787,0.007873435050759468,0.18389658765843622,0.9824093843180184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288888888888889,-0.13111111111111112,2.471111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.78,1.68,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.2717175,20524,1729516454,270574944,imu,0.031859556553598775,0.006896800556621957,0.19530762638221472,0.98020014990574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03111111111111111,-0.13777777777777778,2.4522222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.17,-0.17,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.2853253,20525,1729516454,279936772,imu,0.031128758954705182,0.006653009266789932,0.2064874343995444,0.9779313254358558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16333333333333333,0.04888888888888889,2.3955555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.17,-0.17,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.2909772,20526,1729516454,289951980,imu,0.030151157483401657,0.0075683067367243026,0.21771088814431927,0.975518117524714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1622222222222222,0.31333333333333335,2.408888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4,2.02,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.2995176,20527,1729516454,296514556,imu,0.029907695734108182,0.008667128151517066,0.22931267933274377,0.972854616950919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.31666666666666665,2.4922222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.66,1.38,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.309853,20528,1729516454,306911528,imu,0.03002851489335233,0.008056430825045747,0.24108258908280833,0.9700064780488792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052222222222222225,2.551111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.89,-0.3,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.3220692,20529,1729516454,320441162,imu,0.030394856862124193,0.006652689554159713,0.25255806766158617,0.9670813393179877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.2288888888888889,2.5122222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.07,1.57,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.3325512,20530,1729516454,329807054,imu,0.03033428812123154,0.005126921935982795,0.2637313057783531,0.9641054631045742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09444444444444444,-0.23333333333333334,2.438888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.42,-0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729516454.3423486,20531,1729516454,340075641,imu,0.029662306586280437,0.00402821447468006,0.27458995335735736,0.9610953535270741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.10444444444444445,2.3733333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.46,-0.74,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
