s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
18.292929,0.679243,4.581753,0.219828,0.511387,2.883631,-2.359146,1.029755,0.646191
18.392890,0.654777,4.678689,0.276453,0.621620,2.800657,-1.726932,1.078735,0.621632
18.492852,0.624340,4.773892,0.344350,0.737732,2.738325,-1.118895,1.139337,0.591061
18.592813,0.586959,4.866617,0.423917,0.844716,2.697171,-0.599153,1.197421,0.564166
18.692775,0.541889,4.955887,0.512600,0.931099,2.674874,-0.107453,1.171212,0.542300
18.792736,0.488776,5.040472,0.610150,1.001993,2.670855,-0.101475,1.113783,0.515698
18.892697,0.427454,5.119437,0.710484,1.005676,2.667055,-0.061028,1.064096,0.497746
18.992659,0.358613,5.191742,0.811400,1.013019,2.664766,-0.051394,1.026762,0.489519
19.092620,0.282735,5.256794,0.912771,1.015823,2.662838,-0.027390,1.003980,0.491500
19.192581,0.200724,5.313766,1.014603,1.019945,2.661809,-0.027390,0.999388,0.503511
19.292543,0.113290,5.362132,1.116421,1.018547,2.660780,-0.011657,0.996334,0.514566
19.392504,0.021417,5.401348,1.218198,1.007867,2.660342,0.067449,0.987180,0.509238
19.492465,-0.073950,5.431151,1.316968,0.970039,2.662876,0.325617,0.998074,0.513425
19.592427,-0.171779,5.451581,1.412168,0.923486,2.675071,0.597956,1.005874,0.527210
19.692388,-0.271067,5.462924,1.500687,0.848877,2.697323,1.031395,1.011653,0.550212
19.792349,-0.370982,5.465802,1.582216,0.782553,2.735279,1.346048,1.008775,0.581827
19.892311,-0.470807,5.460861,1.657201,0.718184,2.784036,1.615306,1.013715,0.608516
19.992272,-0.569997,5.448772,1.725977,0.659438,2.841442,1.831570,1.025801,0.641343
20.092234,-0.668190,5.430172,1.789086,0.603386,2.905161,2.034171,1.044396,0.681522
20.192195,-0.765070,5.405689,1.846754,0.553964,2.974330,2.194486,1.068877,0.728146
20.292156,-0.860462,5.375872,1.900047,0.512517,3.047190,2.315140,1.092759,0.774497
20.392118,-0.954201,5.341209,1.949232,0.471248,3.122213,2.465168,1.072317,0.820791
20.492079,-1.046208,5.302169,1.994235,0.429356,3.200166,2.646249,1.055594,0.872238
20.592040,-1.136457,5.259216,2.035133,0.389773,3.281784,2.839129,1.043559,0.925405
20.692002,-1.224965,5.212779,2.072204,0.352047,3.367152,3.055694,1.027680,0.977234
20.791963,-1.311787,5.163255,2.105524,0.314535,3.456677,3.299365,1.006789,1.033344
20.891924,-1.397012,5.111023,2.135091,0.277126,3.550807,3.558711,0.998681,1.093307
20.991886,-1.480761,5.056449,2.160967,0.240976,3.649616,3.823736,0.969266,1.156748
21.091847,-1.563170,4.999872,2.183296,0.205837,3.752886,4.115592,0.920885,1.223344
21.191809,-1.644402,4.941609,2.202132,0.171012,3.860952,4.497995,0.880399,1.292821
21.291770,-1.724625,4.881966,2.217497,0.136457,3.975702,4.924947,0.829030,1.364942
21.391731,-1.804031,4.821231,2.229441,0.102830,4.097659,5.349868,0.778879,1.432109
21.491693,-1.882802,4.759686,2.238076,0.069952,4.226153,5.810344,0.734418,1.495291
21.591654,-1.961149,4.697586,2.243420,0.036751,4.361421,6.273208,0.702152,1.561817
21.691615,-2.039262,4.635204,2.245417,0.003214,4.502904,6.700295,0.683486,1.631497
21.791577,-2.117374,4.572779,2.244089,-0.029287,4.649268,1.612766,0.672396,1.704192
