s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
15.769807,1.216719,3.827902,1.931825,0.367580,5.044698,-2.741451
15.869615,1.124021,3.790932,1.968844,0.374347,4.990164,-2.772146
15.969424,1.032758,3.750521,2.006568,0.381622,4.934406,-2.800304
16.069233,0.943113,3.706670,2.045043,0.389490,4.877435,-2.824441
16.169042,0.855226,3.659360,2.084336,0.397919,4.819291,-2.846369
16.268851,0.769303,3.608606,2.124497,0.407017,4.759977,-2.864409
16.368660,0.685497,3.554394,2.165607,0.416807,4.699531,-2.879028
16.468469,0.604035,3.496754,2.207725,0.427368,4.637983,-2.889510
16.568278,0.525087,3.435680,2.250944,0.438741,4.575379,-2.896215
16.668087,0.448909,3.371223,2.295337,0.451054,4.511757,-2.892074
16.767896,0.375692,3.303387,2.341016,0.464359,4.447319,-2.883386
16.867704,0.305715,3.232249,2.388062,0.478614,4.382131,-2.860527
16.967513,0.239197,3.157829,2.436612,0.494390,4.316487,-2.825641
17.067322,0.176452,3.080242,2.486799,0.511634,4.250648,-2.783973
17.167131,0.117728,2.999524,2.538784,0.530127,4.184767,-2.730650
17.266940,0.063381,2.915850,2.592673,0.550176,4.119125,-2.651717
17.366749,0.013688,2.829280,2.648697,0.572570,4.054363,-2.555635
17.466558,-0.030957,2.740053,2.707029,0.596818,3.990954,-2.419780
17.566367,-0.070228,2.648276,2.767953,0.624158,3.929972,-2.244886
17.666176,-0.103687,2.554291,2.831724,0.654356,3.872539,-2.067494
17.765985,-0.130963,2.458246,2.898557,0.684928,3.818881,-1.833164
17.865793,-0.151590,2.360659,2.968581,0.718938,3.770666,-1.615884
17.965602,-0.165187,2.261739,3.041947,0.751174,3.727648,-1.330895
18.065411,-0.171325,2.162200,3.118679,0.786650,3.691841,-1.103154
18.165220,-0.169644,2.062372,-3.084506,0.816488,3.661896,-0.763044
18.265029,-0.159852,1.963148,-3.001361,0.851480,3.641039,-0.334501
18.364838,-0.141667,1.865068,-2.914565,0.888259,3.631858,-0.050953
18.464647,-0.114864,1.768950,-2.824250,0.910455,3.630457,-0.050953
18.564456,-0.079482,1.675635,-2.734386,0.892853,3.629056,0.190163
18.664265,-0.035944,1.585887,-2.645656,0.874431,3.634283,0.399445
18.764074,0.015170,1.500295,-2.562084,0.800053,3.645236,1.317725
18.863882,0.072992,1.418976,-2.486224,0.719852,3.681139,2.193049
18.963691,0.136479,1.342054,-2.418195,0.645763,3.740128,2.912634
19.063500,0.204924,1.269252,-2.356842,0.587241,3.817063,3.387585
19.163309,0.277425,1.200693,-2.300380,0.544816,3.904638,3.634692
19.263118,0.353567,1.136161,-2.247955,0.506667,3.996466,3.845899
19.362927,0.432842,1.075585,-2.199192,0.470662,4.091388,4.056664
19.462736,0.514906,1.018776,-2.154035,0.433419,4.189181,4.325984
19.562545,0.599329,0.965582,-2.112700,0.395306,4.291012,4.650129
19.662354,0.685833,0.915733,-2.075102,0.356577,4.397844,5.028659
19.762163,0.774012,0.869014,-2.041610,0.314761,4.510525,5.517585
19.861972,0.863649,0.825074,-2.012192,0.276269,4.631009,5.992167
19.961780,0.954437,0.783637,-1.986316,0.242360,4.758402,6.424850
20.061589,1.046228,0.744397,-1.963802,0.208427,4.891309,6.485154
20.161398,1.138793,0.707083,-1.944724,0.173930,5.021898,6.412557
20.261207,1.232018,0.671373,-1.929053,0.140661,5.147768,6.342459
20.361016,1.325721,0.636981,-1.916585,0.109183,5.269306,6.274657
20.460825,1.419797,0.603612,-1.907283,0.076117,5.386847,6.208977
20.560634,1.514118,0.570958,-1.901483,0.040082,5.500685,6.145263
20.660443,1.608577,0.538680,-1.899209,0.007989,5.611082,6.083380
20.760252,1.703074,0.506477,-1.899683,-0.017516,5.718269,2.294765
20.860061,1.797468,0.474123,-1.902859,-0.050968,5.758183,-9.073317
20.959869,1.891711,0.441275,-1.910255,-0.097234,5.598703,-8.003512
21.059678,1.985656,0.407507,-1.922163,-0.138211,5.454157,-7.230471
21.159487,2.079158,0.372437,-1.937654,-0.172374,5.320197,-6.621694
21.259296,2.171967,0.335794,-1.956544,-0.203190,5.194487,-6.319690
21.359105,2.264026,0.297278,-1.977912,-0.224708,5.071604,-5.573052
21.458914,2.355146,0.256727,-2.001736,-0.265032,4.960715,-4.118068
21.558723,2.445224,0.213732,-2.031685,-0.335225,4.877156,-3.243748
21.658532,2.533826,0.167748,-2.068168,-0.382283,4.810316,-3.087796
21.758341,2.620604,0.118438,-2.107179,-0.399563,4.745815,-2.819348
21.858150,2.705333,0.065714,-2.148056,-0.421929,4.686147,-2.434447
21.957958,2.787767,0.009467,-2.191533,-0.449314,4.634006,-2.107990
22.057767,2.867597,-0.050419,-2.237663,-0.473723,4.588379,-1.797086
22.157576,2.944515,-0.114016,-2.286086,-0.496892,4.549119,-1.380317
22.257385,3.018180,-0.181347,-2.336969,-0.523955,4.518733,-0.862755
