# Updated waypoints saved on 2024-12-16 15:24:48
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
12.371516,4.592959,3.172813,2.423729,0.193056,7.266566,-3.566436
12.471286,4.518610,3.236853,2.443224,0.197733,7.160430,-3.497630
12.571057,4.442843,3.299469,2.463187,0.202502,7.059890,-3.427962
12.670827,4.365645,3.360615,2.483636,0.207382,6.965273,-3.357017
12.770597,4.287065,3.420191,2.504572,0.212382,6.876843,-3.283207
12.870368,4.207092,3.478149,2.526020,0.217540,6.794802,-3.208492
12.970138,4.125779,3.534389,2.547984,0.222808,6.719268,-3.127933
13.069908,4.043111,3.588854,2.570489,0.228302,6.650361,-3.044592
13.169679,3.959154,3.641441,2.593545,0.233947,6.588086,-2.966469
13.269449,3.873891,3.692096,2.617167,0.239538,6.532258,-2.883052
13.369219,3.787392,3.740705,2.641345,0.245338,6.482804,-2.775145
13.468989,3.699654,3.787209,2.666147,0.251833,6.439920,-2.679742
13.568760,3.610720,3.831508,2.691594,0.258051,6.403148,-2.604947
13.668530,3.520610,3.873520,2.717624,0.263775,6.371857,-2.528800
13.768300,3.429428,3.913134,2.744253,0.269591,6.345747,-2.525894
13.868071,3.337157,3.950294,2.771275,0.271926,6.323232,-2.567956
13.967841,3.243919,3.984924,2.798512,0.276261,6.303177,-2.199202
14.067611,3.149724,4.016957,2.826782,0.290543,6.292160,-1.853160
14.167381,3.054591,4.046244,2.856481,0.303910,6.289521,-1.584281
14.267152,2.958607,4.072616,2.887337,0.314768,6.293644,-1.311282
14.366922,2.861860,4.095929,2.919322,0.325428,6.304308,-1.223253
14.466692,2.764398,4.116070,2.952050,0.330475,6.317972,-1.214283
14.566463,2.666339,4.132949,2.985209,0.333165,6.332952,-1.205688
14.666233,2.567762,4.146527,3.018374,0.331842,6.348933,-1.329694
14.766003,2.468784,4.156785,3.051463,0.331531,6.363324,-1.426861
14.865773,2.369543,4.163708,3.084536,0.331455,6.376328,-1.522392
14.965544,2.270142,4.167284,3.117601,0.331485,6.387749,-1.621911
15.065314,2.170692,4.167500,-3.132483,0.332159,6.397316,-1.707314
15.165084,2.071301,4.164338,-3.099289,0.333268,6.405109,-1.784875
15.264855,1.972099,4.157787,-3.065974,0.334619,6.411137,-1.861096
15.364625,1.873189,4.147828,-3.032507,0.336314,6.415315,-1.933042
15.464395,1.774703,4.134447,-2.998852,0.338432,6.417632,-1.998183
15.564166,1.676747,4.117627,-2.964964,0.340847,6.418139,-2.060239
15.663936,1.579455,4.097356,-2.930833,0.343432,6.416845,-2.123650
15.763706,1.482945,4.073619,-2.896424,0.346277,6.413680,-2.185670
15.863476,1.387348,4.046407,-2.861734,0.349189,6.408625,-2.253122
15.963247,1.292793,4.015712,-2.826732,0.352521,6.401546,-2.316125
16.063017,1.199410,3.981534,-2.791377,0.356276,6.392477,-2.375034
16.162787,1.107334,3.943868,-2.755625,0.360484,6.381447,-2.429496
16.262558,1.016708,3.902711,-2.719429,0.365182,6.368473,-2.478883
16.362328,0.927675,3.858070,-2.682740,0.370346,6.353582,-2.524384
16.462098,0.840380,3.809947,-2.645512,0.376006,6.336762,-2.565815
16.561868,0.754980,3.758352,-2.607694,0.382184,6.317987,-2.603297
16.661639,0.671629,3.703298,-2.569231,0.388940,6.297219,-2.635844
16.761409,0.590494,3.644809,-2.530065,0.396259,6.274412,-2.664653
16.861179,0.511745,3.582903,-2.490138,0.404220,6.249495,-2.688495
16.960950,0.435557,3.517625,-2.449386,0.412828,6.222399,-2.708234
17.060720,0.362115,3.449008,-2.407735,0.422212,6.193035,-2.721494
17.160490,0.291609,3.377109,-2.365113,0.432315,6.161354,-2.730712
17.260260,0.224236,3.301987,-2.321440,0.443295,6.127245,-2.728600
17.360031,0.160212,3.223722,-2.276630,0.455144,6.090759,-2.714637
17.459801,0.099749,3.142399,-2.230583,0.468063,6.051976,-2.692997
17.559571,0.043077,3.058127,-2.183201,0.481989,6.010883,-2.656561
17.659342,-0.009567,2.971026,-2.134358,0.497298,5.967659,-2.603670
17.759112,-0.057926,2.881243,-2.083925,0.514090,5.922543,-2.524275
17.858882,-0.101739,2.788939,-2.031708,0.532870,5.876042,-2.428247
17.958653,-0.140719,2.694303,-1.977549,0.553088,5.828490,-2.300282
18.058423,-0.174572,2.597554,-1.921265,0.575485,5.780622,-2.159853
18.158193,-0.202981,2.498955,-1.862672,0.598873,5.732768,-2.003257
18.257963,-0.225631,2.398793,-1.801720,0.623314,5.685388,-1.877421
18.357734,-0.242200,2.297415,-1.738309,0.646018,5.637803,-1.782248
18.457504,-0.252400,2.195215,-1.672833,0.667017,5.589334,-1.706674
18.557274,-0.255976,2.092639,-1.605191,0.687021,5.539570,-1.656041
18.657045,-0.252706,1.990183,-1.535740,0.705775,5.487973,-1.541971
18.756815,-0.242416,1.888390,-1.464221,0.728648,5.436325,-1.351151
18.856585,-0.224919,1.787827,-1.390194,0.755925,5.386857,-1.095263
18.956355,-0.200031,1.689118,-1.313278,0.786070,5.341582,-0.704360
19.056126,-0.167596,1.592973,-1.233098,0.822361,5.304447,-0.351534
19.155896,-0.127472,1.500168,-1.149304,0.852240,5.274779,-0.053038
19.255666,-0.079642,1.411487,-1.063201,0.874651,5.251389,-0.053038
19.355437,-0.024321,1.327812,-0.976178,0.849919,5.226486,0.295309
19.455207,0.038033,1.249474,-0.894708,0.783225,5.209693,1.163247
19.554977,0.106417,1.176814,-0.819458,0.733252,5.215084,1.680192
19.654747,0.180212,1.109828,-0.748030,0.698902,5.233122,1.925483
19.754518,0.258701,1.048770,-0.680185,0.656697,5.256557,2.276715
19.854288,0.341357,0.993571,-0.616982,0.610622,5.288150,2.675759
19.954058,0.427521,0.944165,-0.558383,0.561470,5.329018,3.119755
20.053829,0.516717,0.900289,-0.504957,0.509689,5.380078,3.613418
20.153599,0.608415,0.861655,-0.456489,0.463154,5.442242,4.036632
20.253369,0.702237,0.827925,-0.412425,0.420349,5.513457,4.424817
20.353140,0.797841,0.798762,-0.372593,0.377068,5.592613,4.861359
20.452910,0.894917,0.773794,-0.337168,0.333219,5.680561,5.356087
20.552680,0.993238,0.752600,-0.306020,0.291633,5.778248,5.859927
20.652450,1.092580,0.734761,-0.278952,0.251006,5.885447,6.406078
20.752221,1.192815,0.719830,-0.255924,0.210576,6.002599,6.525095
20.851991,1.293773,0.707364,-0.236921,0.170383,6.120614,6.451098
20.951761,1.395375,0.696890,-0.221926,0.130006,6.235930,6.379716
21.051532,1.497486,0.687939,-0.210992,0.089145,6.349074,6.310734
21.151302,1.600073,0.680003,-0.204145,0.048045,6.460484,6.243962
21.251072,1.703017,0.672588,-0.201411,0.006690,6.570529,6.179236
21.350842,1.806269,0.665178,-0.202807,-0.034397,6.679521,3.661513
21.450613,1.909739,0.657262,-0.208272,-0.075216,6.744282,-8.529516
21.550383,2.013338,0.648328,-0.217919,-0.120109,6.592554,-7.328925
21.650153,2.117018,0.637818,-0.232312,-0.168381,6.461383,-6.379861
21.749924,2.220705,0.625139,-0.251375,-0.211099,6.347296,-5.551474
21.849694,2.324124,0.609806,-0.274442,-0.251770,6.248901,-4.531855
21.949464,2.427108,0.591328,-0.301891,-0.301309,6.170768,-3.484577
22.049234,2.529444,0.569161,-0.334536,-0.352680,6.114314,-2.445079
22.149005,2.630857,0.542761,-0.372139,-0.403242,6.080091,-1.247550
22.248775,2.731158,0.511551,-0.415097,-0.458022,6.071822,-0.753121
22.348545,2.829835,0.475077,-0.462655,-0.481939,6.075289,-0.747176
22.448316,2.926531,0.433146,-0.510889,-0.485243,6.080358,-0.738259
22.548086,3.020996,0.385774,-0.559499,-0.488680,6.086925,-0.737562
22.647856,3.112975,0.333005,-0.608391,-0.491489,6.094644,-0.740501
22.747627,3.202205,0.274918,-0.657521,-0.492907,6.103266,-0.780884
22.847397,3.288448,0.211615,-0.706785,-0.494863,6.111825,-0.797505
22.947167,3.371436,0.143240,-0.756350,-0.499132,6.120640,-0.740963
23.046937,3.450902,0.069942,-0.806428,-0.504907,6.131059,-0.633081
23.146708,3.526567,-0.008118,-0.857158,-0.512568,6.144009,-0.471280
23.246478,3.598148,-0.090766,-0.908758,-0.521989,6.160472,-0.296151
23.346248,3.665335,-0.177788,-0.961308,-0.531261,6.180590,-0.085724
23.446019,3.727836,-0.268966,-1.014797,-0.541157,6.204952,-0.085724
23.545789,3.785350,-0.364004,-1.068643,-0.531995,6.228953,0.126612
23.645559,3.837757,-0.462555,-1.120847,-0.514694,6.256940,0.496851
23.745329,3.885009,-0.564171,-1.171222,-0.493574,6.292092,0.916051
23.845100,3.927139,-0.668438,-1.219339,-0.471165,6.335248,1.328525
23.944870,3.964214,-0.774931,-1.265272,-0.449574,6.386024,1.693363
24.044640,3.996313,-0.883266,-1.309074,-0.428629,6.443153,2.023298
24.144411,4.023538,-0.993066,-1.350830,-0.408487,6.505633,2.321451
24.244181,4.046000,-1.103989,-1.390602,-0.388877,6.572531,2.599795
24.343951,4.063822,-1.215712,-1.428445,-0.369755,6.643174,2.863669
24.443721,4.077139,-1.327938,-1.464395,-0.350977,6.717017,3.120076
24.543492,4.086094,-1.440383,-1.498503,-0.332922,6.793650,3.362243
24.643262,4.090841,-1.552813,-1.530833,-0.315181,6.872560,3.603197
24.743032,4.091542,-1.664978,-1.561432,-0.298531,6.953494,3.823989
24.842803,4.088356,-1.776709,-1.590409,-0.282324,7.035858,4.043811
24.942573,4.081454,-1.887785,-1.617789,-0.266763,7.119441,4.258042
25.042343,4.071005,-1.998105,-1.643644,-0.251504,7.203960,4.477562
25.142114,4.057189,-2.107474,-1.668082,-0.239209,7.289360,4.622582
25.241884,4.040157,-2.215852,-1.691388,-0.227913,7.374155,4.751625
25.341654,4.020077,-2.323074,-1.713307,-0.209846,7.457992,5.114005
25.441424,3.997162,-2.429154,-1.733237,-0.189633,7.544864,5.567823
25.541195,3.971684,-2.533991,-1.750907,-0.162950,7.636109,5.942887
25.640965,3.943946,-2.637639,-1.765731,-0.134204,7.730125,5.886386
25.740735,3.914303,-2.740083,-1.777704,-0.105892,7.819607,5.831269
25.840506,3.883095,-2.841405,-1.786865,-0.077753,7.904754,5.777460
25.940276,3.850666,-2.941656,-1.793214,-0.049447,7.985759,5.724889
26.040046,3.817358,-3.040928,-1.796732,-0.021088,8.062817,-2.730308
26.139816,3.783522,-3.139324,-1.797420,0.007312,8.004312,-10.805400
26.239587,3.749507,-3.236941,-1.795273,0.035747,7.813702,-9.856175
26.339357,3.715656,-3.333911,-1.790285,0.064248,7.632468,-9.001348
26.439127,3.682327,-3.430321,-1.782450,0.092826,7.460011,-8.231686
26.538898,3.649856,-3.526325,-1.771762,0.121386,7.295778,-7.532843
26.638668,3.618604,-3.621985,-1.758225,0.150032,7.139350,-6.900407
26.738438,3.588904,-3.717455,-1.741827,0.178598,6.990302,-6.319364
26.838208,3.561115,-3.812769,-1.722581,0.207296,6.848401,-5.788155
26.937979,3.535569,-3.908059,-1.700465,0.235917,6.713371,-5.292094
27.037749,3.512615,-4.003319,-1.675496,0.264738,6.585157,-4.830740
27.137519,3.492585,-4.098653,-1.647640,0.293540,6.463652,-4.387430
27.237290,3.475816,-4.193988,-1.616907,0.322731,6.349050,-3.962770
27.337060,3.462634,-4.289386,-1.583238,0.352051,6.241485,-3.541968
27.436830,3.453371,-4.384710,-1.546640,0.381854,6.141375,-3.123839
27.536601,3.448343,-4.479958,-1.507039,0.411907,6.049135,-2.688643
27.636371,3.447858,-4.574921,-1.464420,0.442737,5.965568,-2.194464
27.736141,3.452226,-4.669520,-1.418616,0.475768,5.892388,-1.629533
27.835911,3.461745,-4.763432,-1.369422,0.510890,5.831552,-0.925081
27.935682,3.476740,-4.856501,-1.316518,0.550263,5.786504,-0.084491
28.035452,3.497497,-4.948271,-1.259554,0.592224,5.760524,-0.078231
28.135222,3.524300,-5.038429,-1.200006,0.592987,5.735205,-0.078231
28.234993,3.557071,-5.126643,-1.141336,0.583310,5.710431,0.126766
28.334763,3.595561,-5.212624,-1.083951,0.565878,5.690748,0.464840
28.434533,3.639487,-5.296205,-1.028373,0.548439,5.679086,0.766687
28.534303,3.688521,-5.377175,-0.974232,0.537826,5.674556,0.899685
28.634074,3.742377,-5.455325,-0.920952,0.530748,5.673350,0.948736
28.733844,3.800826,-5.530485,-0.868279,0.525077,5.673536,0.965846
28.833614,3.863624,-5.602471,-0.816189,0.519175,5.674332,0.988156
28.933385,3.930532,-5.671122,-0.764605,0.515436,5.675765,0.964482
29.033155,4.001312,-5.736256,-0.713241,0.514683,5.676743,0.880684
29.132925,4.075747,-5.797706,-0.661865,0.515040,5.675885,0.781838
29.232695,4.153578,-5.855265,-0.610454,0.515792,5.672779,0.684509
29.332466,4.234614,-5.908786,-0.558875,0.518505,5.667367,0.554098
29.432236,4.318607,-5.958079,-0.506934,0.523002,5.658850,0.397297
29.532006,4.405331,-6.002965,-0.454664,0.524755,5.646564,0.316793
29.631777,4.494518,-6.043279,-0.402182,0.527566,5.632033,0.221074
29.731547,4.585908,-6.078903,-0.350221,0.513826,5.614827,0.502778
29.831317,4.679199,-6.109824,-0.299611,0.500934,5.602824,0.738450
