s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
17.160490,0.266636,3.420246,-2.365113,0.432315,4.651247,-2.730712
17.260260,0.197002,3.348802,-2.321440,0.443295,4.592299,-2.728600
17.360031,0.130599,3.274353,-2.276630,0.455144,4.532631,-2.714637
17.459801,0.067642,3.196963,-2.230583,0.468063,4.472479,-2.692997
17.559571,0.008370,3.116721,-2.183201,0.481989,4.411995,-2.656561
17.659342,-0.046978,3.033718,-2.134358,0.497298,4.351507,-2.603670
17.759112,-0.098138,2.948077,-2.083925,0.514090,4.291395,-2.524275
17.858882,-0.144839,2.859922,-2.031708,0.532870,4.232302,-2.428247
17.958653,-0.186788,2.769411,-1.977549,0.553088,4.174667,-2.300282
18.058423,-0.223680,2.676721,-1.921265,0.575485,4.119326,-2.159853
18.158193,-0.255189,2.582073,-1.862672,0.598873,4.066678,-2.003257
18.257963,-0.280990,2.485709,-1.801720,0.623314,4.017230,-1.877421
18.357734,-0.300750,2.387931,-1.738309,0.646018,3.970329,-1.782248
18.457504,-0.314172,2.289079,-1.672833,0.667017,3.925288,-1.706674
18.557274,-0.320989,2.189552,-1.605191,0.687021,3.881666,-1.656041
18.657045,-0.320971,2.089794,-1.535740,0.705775,3.838865,-1.541971
18.756815,-0.313932,1.990292,-1.464221,0.728648,3.798579,-1.351151
18.856585,-0.299681,1.891567,-1.390194,0.755925,3.762923,-1.095263
18.956355,-0.278026,1.794185,-1.313278,0.786070,3.733770,-0.704360
19.056126,-0.248804,1.698811,-1.233098,0.822361,3.714901,-0.351534
19.155896,-0.211872,1.606170,-1.149304,0.852240,3.705448,-0.053038
19.255666,-0.167210,1.517004,-1.063201,0.874651,3.704020,-0.053038
19.355437,-0.115032,1.432153,-0.976178,0.849919,3.702591,0.295309
19.455207,-0.055799,1.351913,-0.894708,0.783225,3.710540,1.163247
19.554977,0.009482,1.276594,-0.819458,0.733252,3.741687,1.680192
19.654747,0.080184,1.206165,-0.748030,0.698902,3.786223,1.925483
19.754518,0.155581,1.140866,-0.680185,0.656697,3.836626,2.276715
19.854288,0.235137,1.080613,-0.616982,0.610622,3.895381,2.675759
19.954058,0.318177,1.025341,-0.558383,0.561470,3.963322,3.119755
20.053829,0.404210,0.974790,-0.504957,0.509689,4.041094,3.613418
20.153599,0.492689,0.928689,-0.456489,0.463154,4.129341,4.036632
20.253369,0.583217,0.886720,-0.412425,0.420349,4.225746,4.424817
