s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
21.293081,19.464332,6.338090,-0.315189,0.300030,4.366997,-1.392229,0.368192,0.883023
21.393048,19.493901,6.433641,-0.284947,0.304676,4.335009,-1.410606,0.406295,0.828128
21.493016,19.520512,6.529924,-0.254265,0.309623,4.302357,-1.427324,0.460803,0.785071
21.592983,19.544163,6.627121,-0.223037,0.314708,4.269064,-1.446576,0.526694,0.755847
21.692951,19.564715,6.724872,-0.191342,0.319932,4.235054,-1.458062,0.592890,0.707968
21.792918,19.582156,6.823376,-0.159064,0.325401,4.200496,-1.458050,0.661402,0.669757
21.892886,19.596364,6.922249,-0.126282,0.330990,4.165651,-1.455903,0.734996,0.624396
21.992853,19.607309,7.021683,-0.092877,0.336910,4.130565,-1.455879,0.812376,0.593193
22.092821,19.614889,7.121290,-0.058924,0.342878,4.095178,-1.453190,0.880152,0.553097
22.192788,19.619056,7.221230,-0.024310,0.349252,4.059549,-1.453183,0.950438,0.532447
22.292756,19.619731,7.321132,0.010901,0.355662,4.023605,-1.443687,1.022256,0.499236
22.392723,19.616850,7.421108,0.046815,0.362539,3.987575,-1.433146,1.084350,0.487680
22.492691,19.610357,7.520810,0.083364,0.369030,3.951483,-1.418250,1.134499,0.470627
22.592658,19.600181,7.620299,0.120615,0.375976,3.915439,-1.411634,1.187984,0.434666
22.692626,19.586285,7.719251,0.158518,0.382598,3.879230,-1.400734,1.244163,0.396967
22.792593,19.568603,7.817673,0.197130,0.389704,3.842963,-1.390853,1.299117,0.386185
22.892561,19.547114,7.915270,0.236438,0.396959,3.806611,-1.374000,1.335914,0.380496
22.992528,19.521755,8.011989,0.276522,0.404895,3.770355,-1.363698,1.375452,0.358367
23.092496,19.492515,8.107564,0.317405,0.413185,3.734023,-1.356731,1.410187,0.365524
23.192463,19.459344,8.201877,0.359163,0.422263,3.697522,-1.355624,1.397687,0.349810
23.292431,19.422231,8.294683,0.401795,0.430333,3.660687,-1.366578,1.382942,0.343524
23.392398,19.381154,8.385822,0.445218,0.438458,3.623176,-1.380143,1.368110,0.369561
23.492366,19.336130,8.475063,0.489410,0.445063,3.584894,-1.420597,1.352730,0.361272
23.592333,19.287175,8.562221,0.534220,0.451545,3.545058,-1.471330,1.328131,0.366405
23.692301,19.234335,8.647084,0.579727,0.458954,3.503322,-1.521030,1.301324,0.385493
23.792268,19.177661,8.729428,0.626034,0.467686,3.459647,-1.550711,1.259669,0.414917
23.892236,19.117192,8.809041,0.673285,0.477709,3.414545,-1.571929,1.217298,0.427584
23.992204,19.052999,8.885664,0.721602,0.489163,3.368210,-1.584905,1.153021,0.462778
24.092171,18.985132,8.959063,0.771137,0.501986,3.320837,-1.587408,1.085654,0.519121
24.192139,18.913670,9.028960,0.822030,0.516438,3.272702,-1.586609,1.014316,0.569445
24.292106,18.838696,9.095076,0.874444,0.532290,3.223873,-1.583650,0.944255,0.616622
24.392074,18.760305,9.157112,0.928532,0.550056,3.174387,-1.570524,0.875862,0.662317
24.492041,18.678638,9.214733,0.984490,0.569870,3.124537,-1.545815,0.809659,0.717581
24.592009,18.593802,9.267622,1.042553,0.591920,3.074682,-1.525410,0.746263,0.784336
24.691976,18.506014,9.315383,1.102880,0.614720,3.024679,-1.514815,0.686540,0.846500
24.791944,18.415415,9.357682,1.165516,0.638589,2.974192,-1.476125,0.631520,0.919565
24.891911,18.322361,9.394087,1.230702,0.667555,2.924157,-1.380087,0.571745,0.995189
24.991879,18.227019,9.424221,1.299246,0.703782,2.876589,-1.287588,0.510576,1.060618
25.091846,18.129884,9.447555,1.371464,0.740230,2.831489,-1.217274,0.447040,1.135700
25.191814,18.031191,9.463660,1.447179,0.774740,2.788181,-1.085535,0.391965,1.165595
25.291781,17.931650,9.472068,1.526567,0.816523,2.748985,-0.817500,0.349536,1.174167
25.391749,17.831644,9.472319,1.610920,0.871253,2.719094,-0.512075,0.299379,1.173916
25.491716,17.732146,9.463879,1.700871,0.925315,2.700202,-0.272385,0.268145,1.182358
25.591684,17.633723,9.446276,1.795343,0.965159,2.690098,-0.029690,0.263200,1.199968
25.691651,17.537583,9.419306,1.893900,0.999189,2.688995,-0.028137,0.262459,1.211975
25.791619,17.444505,9.382881,1.993734,0.999118,2.687949,-0.027909,0.278063,1.162172
25.891586,17.355585,9.337381,2.093856,1.000978,2.686910,-0.027909,0.309052,1.067105
25.991554,17.271612,9.283217,2.193244,0.988706,2.685872,0.067209,0.336882,0.976973
26.091521,17.193411,9.221040,2.291732,0.980300,2.688372,0.115065,0.364165,0.894307
26.191489,17.121668,9.151520,2.388937,0.966098,2.692647,0.196041,0.399079,0.822196
26.291456,17.056938,9.075371,2.484948,0.945577,2.699916,0.308264,0.445971,0.756958
26.391424,16.999680,8.993503,2.576715,0.892409,2.711306,0.642069,0.501281,0.699791
26.491391,16.949911,8.906787,2.663565,0.835604,2.734877,0.950095,0.525450,0.650421
26.591359,16.907544,8.816283,2.742412,0.742917,2.769388,1.490692,0.547053,0.608565
26.691326,16.871997,8.722837,2.812352,0.656871,2.822685,1.930615,0.578448,0.573521
26.791294,16.842666,8.627281,2.873802,0.572735,2.890250,2.349152,0.607610,0.544632
26.891261,16.818855,8.530203,2.926950,0.490730,2.970391,2.767181,0.641610,0.521176
26.991229,16.799829,8.432063,2.971884,0.408208,3.062104,3.243502,0.684343,0.502224
27.091196,16.784826,8.333242,3.008593,0.326323,3.166223,3.778772,0.715953,0.458499
27.191164,16.773051,8.233967,3.037102,0.243958,3.283364,4.407228,0.738951,0.428323
27.291132,16.763701,8.134450,3.057368,0.161467,3.414914,5.169754,0.772031,0.414987
27.391099,16.755958,8.034782,3.069363,0.078488,3.563040,6.053965,0.814681,0.373238
27.491067,16.748997,7.935062,3.073056,-0.004698,3.729029,6.952546,0.866161,0.349222
27.591034,16.741989,7.835342,3.068407,-0.088318,3.910973,5.711446,0.925646,0.342228
27.691002,16.734100,7.735684,3.055446,-0.168003,4.054335,4.320519,0.961755,0.334358
27.790969,16.724551,7.636170,3.035281,-0.235476,4.159501,2.994345,0.998614,0.324836
