s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
11.462395,-3.020917,7.108319,1.788648,0.186411,5.401361,1.320636,0.451688,1.548534
11.562068,-3.118038,7.085869,1.807298,0.187779,5.425676,0.357505,0.474131,1.526046
11.661741,-3.214702,7.061610,1.826083,0.189190,5.432240,-1.389772,0.498400,1.501746
11.761414,-3.310911,7.035528,1.845014,0.190663,5.406679,-1.408351,0.524515,1.475622
11.861087,-3.406587,7.007627,1.864091,0.192168,5.380653,-1.427739,0.552479,1.447683
11.960760,-3.501730,6.977894,1.883325,0.193737,5.354140,-1.447059,0.582311,1.421986
12.060433,-3.596264,6.946334,1.902713,0.195342,5.327134,-1.467183,0.614013,1.401022
12.160106,-3.690182,6.912935,1.922268,0.197015,5.299611,-1.487324,0.624469,1.384678
12.259779,-3.783409,6.877703,1.941988,0.198735,5.271564,-1.508241,0.642155,1.367002
12.359452,-3.875937,6.840626,1.961887,0.200527,5.242969,-1.527090,0.669660,1.354467
12.459125,-3.967689,6.801713,1.981964,0.202366,5.213857,-1.538535,0.689878,1.347209
12.558798,-4.058653,6.760951,2.002231,0.204279,5.184361,-1.549565,0.681441,1.322344
12.658471,-4.148754,6.718351,2.022688,0.206245,5.154484,-1.560853,0.662767,1.300146
12.758144,-4.237973,6.673903,2.043347,0.208289,5.124212,-1.571758,0.651968,1.283277
12.857817,-4.326238,6.627618,2.064211,0.210390,5.093548,-1.582936,0.638629,1.271943
12.957490,-4.413525,6.579486,2.085291,0.212575,5.062477,-1.593772,0.642780,1.262232
13.057163,-4.499761,6.529522,2.106589,0.214829,5.031000,-1.604711,0.656118,1.255040
13.156836,-4.584918,6.477716,2.128119,0.217174,4.999107,-1.615158,0.665042,1.253609
13.256509,-4.668924,6.424086,2.149885,0.219604,4.966799,-1.630880,0.662554,1.257938
13.356182,-4.751744,6.368624,2.171900,0.222134,4.933963,-1.646536,0.643207,1.267941
13.455855,-4.833309,6.311347,2.194170,0.224773,4.900587,-1.662005,0.626037,1.283455
13.555528,-4.913577,6.252252,2.216712,0.227532,4.866666,-1.677361,0.618597,1.298399
13.655201,-4.992478,6.191357,2.239537,0.230558,4.832191,-1.689069,0.629339,1.311111
13.754874,-5.069964,6.128661,2.262678,0.233800,4.797224,-1.698549,0.623300,1.311857
13.854547,-5.145964,6.064179,2.286153,0.237338,4.761802,-1.695798,0.619577,1.296718
13.954220,-5.220420,5.997915,2.309998,0.241124,4.726173,-1.682353,0.623557,1.272808
14.053893,-5.293260,5.929883,2.334223,0.244995,4.690558,-1.668215,0.641672,1.254000
14.153566,-5.364419,5.860091,2.358841,0.248986,4.654974,-1.654794,0.652004,1.240499
14.253239,-5.433822,5.788556,2.383860,0.253038,4.619406,-1.641075,0.678200,1.232448
14.352912,-5.501401,5.715292,2.409288,0.257197,4.583860,-1.626942,0.682204,1.228432
14.452585,-5.567078,5.640321,2.435136,0.261474,4.548345,-1.611654,0.688749,1.221869
14.552258,-5.630780,5.563663,2.461418,0.265905,4.512889,-1.611314,0.677887,1.214170
14.651931,-5.692428,5.485344,2.488148,0.270447,4.477160,-1.617011,0.675108,1.211988
14.751604,-5.751942,5.405392,2.515336,0.275133,4.441015,-1.636485,0.689566,1.215309
14.851277,-5.809241,5.323838,2.543001,0.279954,4.404133,-1.657991,0.706565,1.224041
14.950950,-5.864242,5.240717,2.571151,0.284938,4.366449,-1.681273,0.726268,1.228429
15.050623,-5.916862,5.156067,2.599809,0.290085,4.327900,-1.706745,0.748713,1.232611
15.150296,-5.967010,5.069932,2.628986,0.295415,4.288413,-1.734543,0.751673,1.241935
15.249969,-6.014602,4.982357,2.658707,0.300936,4.247907,-1.765592,0.767419,1.256227
15.349642,-6.059546,4.893395,2.688985,0.306661,4.206275,-1.772915,0.798235,1.261771
15.449315,-6.101749,4.803100,2.719848,0.312614,4.164051,-1.780770,0.831880,1.256600
15.548988,-6.141119,4.711534,2.751313,0.318795,4.121205,-1.789564,0.846428,1.256220
15.648661,-6.177558,4.618766,2.783409,0.325249,4.077694,-1.798773,0.867465,1.260574
15.748334,-6.210973,4.524860,2.816160,0.331961,4.033487,-1.809480,0.874701,1.269545
15.848007,-6.241260,4.429908,2.849597,0.339000,3.988521,-1.807340,0.868508,1.282961
15.947680,-6.268325,4.333977,2.883751,0.346339,3.943097,-1.797489,0.851974,1.274614
16.047353,-6.292059,4.237181,2.918654,0.354069,3.897396,-1.787131,0.831259,1.267821
16.147026,-6.312366,4.139593,2.954347,0.362151,3.851420,-1.774745,0.825702,1.265329
16.246699,-6.329134,4.041356,2.990865,0.370703,3.805213,-1.761342,0.835694,1.267085
16.346372,-6.342264,3.942542,3.028261,0.379679,3.758794,-1.761051,0.827790,1.272988
16.446045,-6.351643,3.843331,3.066572,0.389211,3.711802,-1.764671,0.823261,1.282378
16.545718,-6.357169,3.743798,3.105868,0.399250,3.664109,-1.773500,0.834574,1.275038
16.645391,-6.358729,3.644162,-3.137001,0.409960,3.615543,-1.781397,0.853196,1.223233
16.745064,-6.356215,3.544503,-3.095569,0.421330,3.566096,-1.789362,0.863845,1.173928
16.844737,-6.349523,3.445087,-3.052983,0.433483,3.515727,-1.793283,0.870533,1.127484
16.944410,-6.338536,3.346000,-3.009129,0.446399,3.464513,-1.781540,0.881512,1.084195
17.044083,-6.323161,3.247558,-2.963964,0.460262,3.412874,-1.765585,0.896874,1.044470
17.143756,-6.303274,3.149864,-2.917337,0.475234,3.360915,-1.745770,0.908623,1.006328
17.243429,-6.278800,3.053287,-2.869191,0.491343,3.308736,-1.721445,0.908072,0.965984
