time,batch_size,batch_mean_reward,batch_min_reward,batch_max_reward,batch_done_count,episodes_completed_total,transitions_total,replay_buffer_size
78.739,32,0.01742082921846304,-0.15616333074867728,0.15433757603168488,0,260,39571,39571
78.847,32,0.09252902655352954,-0.04126331433653832,0.27966211959719656,0,260,39603,39603
78.85,32,0.11702080931718228,-0.10136772110126913,0.2701148249208927,0,260,39635,39635
78.968,32,0.16941804429661717,-0.013622581865638472,0.30655732247978446,0,260,39667,39667
78.971,32,0.05361627934689749,-0.18933418020606044,0.12320899362675844,0,260,39699,39699
79.08,32,0.02533237086609006,-0.20864687673747542,0.20649181604385375,0,260,39731,39731
79.083,32,0.042141274260939096,-0.19120706692337988,0.20954796820878982,0,260,39763,39763
79.195,32,0.12673901823945924,0.01965692900121213,0.23472974663600324,0,260,39795,39795
79.197,32,0.13565223089026401,-0.0835474744439125,0.31347199603915216,0,260,39827,39827
79.304,32,0.42593132180845716,0.27837962098419666,0.5891256500035524,0,260,39859,39859
79.307,32,0.37162498270085964,0.014947438612580244,0.5590963628375902,0,260,39891,39891
79.421,32,0.11132857016273193,0.01725925169885159,0.22305098921060562,0,260,39923,39923
79.424,32,0.013137670517971855,-0.12529988288879396,0.1097538724541664,0,260,39955,39955
79.543,32,0.006990912620676675,-0.2634579494595528,0.15770722897723316,0,260,39987,39987
79.544,32,0.0686939440682181,-0.12280369177460669,0.2539352551102638,0,260,40019,40019
79.691,32,0.030352872115327043,-0.13786469995975492,0.16659065410494805,0,260,40051,40051
79.694,32,0.07142946436360945,-0.08913027346134186,0.22944585084915164,0,260,40083,40083
79.695,32,0.07659757206274662,-0.09692087024450305,0.19221727270632982,0,260,40115,40115
79.807,32,0.30344416161460686,0.04902197867631913,0.4748651653528214,0,260,40147,40147
79.81,32,0.2595474040535919,-0.023632834851741835,0.4572333962423727,0,260,40179,40179
79.917,32,0.1338536030241812,-0.05570870898664004,0.2751468360424042,0,260,40211,40211
79.92,32,0.0056257606134749935,-0.16000206619501112,0.14081404954195023,0,260,40243,40243
80.029,32,0.12882665680808714,-0.040246782824397115,0.22961639896966515,0,260,40275,40275
80.144,32,0.08580399351776577,-0.07262797430157661,0.23038642331957818,0,260,40307,40307
80.147,32,0.08685069398052292,-0.058840868622064585,0.23573179319500923,0,260,40339,40339
80.147,32,0.1395326563855633,-0.12100354675203562,0.28242613226175306,0,260,40371,40371
80.264,32,0.14232599360184392,-0.01824734900146724,0.2856038521975279,0,260,40403,40403
80.267,32,0.049411375609633976,-0.10482512563467027,0.16216455984394995,0,260,40435,40435
80.419,32,0.049946242339046876,-0.2524354346096516,0.2316848676651716,0,260,40467,40467
80.422,32,0.007692524413141654,-0.4704707663506269,0.14732101522386074,0,260,40499,40499
80.529,32,0.12335129415005211,-0.06726619824767113,0.25565087683498855,0,260,40531,40531
80.532,32,0.10123440529714571,-0.08085482195019722,0.2872567016631365,0,260,40563,40563
80.656,32,0.3965626752600656,0.25654521249234674,0.568717341683805,0,260,40595,40595
80.661,32,0.4364223111246247,-0.1289663773030043,0.5897980644367635,0,260,40627,40627
80.77,20,-0.6374707414353827,-18.569093781252583,0.4655895382165909,1,261,40647,40647
80.775,32,0.07313622710353229,-0.353557538241148,0.269315580278635,0,261,40679,40679
81.075,32,0.2936110070055292,0.20272828154265882,0.42550694216042756,0,261,40711,40711
81.093,32,0.11182618014863692,-0.043760908395052006,0.24442056342959406,0,261,40743,40743
81.11,32,0.11440330031546182,-0.008084375038743014,0.2408151560695842,0,261,40775,40775
81.116,32,0.006326798335066991,-0.13050058633089068,0.11351990522816777,0,261,40807,40807
81.119,26,-0.4924856624790384,-14.380761346152395,0.1707588255405426,1,262,40833,40833
81.125,32,0.016169006611744405,-0.33295091409236194,0.1583192344987765,0,262,40865,40865
81.14,32,0.12500157978356585,-0.13513635420240466,0.2538345345295966,0,262,40897,40897
81.209,32,0.1023612634942765,-0.060951166972517984,0.25703235641121863,0,262,40929,40929
81.242,32,-0.07876729856652674,-0.47085852026939395,0.05334127843379974,0,262,40961,40961
81.307,32,0.050462843488639914,-0.6994048774242401,0.2238383707590401,0,262,40993,40993
81.376,32,-0.0025083792977966405,-0.31019042395055296,0.13657066151499747,0,262,41025,41025
81.443,32,0.11124453932106917,-0.0769711472094059,0.20946419732645155,0,262,41057,41057
81.485,32,0.1282554894700297,-0.05636080875992777,0.3194894475862384,0,262,41089,41089
81.55,32,0.43888231380697107,0.29104954823851586,0.5640548567287623,0,262,41121,41121
81.608,31,-0.2483242503200121,-19.612744136194923,0.545288173109293,1,263,41152,41152
81.67,32,0.004468791800900363,-0.3243713718606159,0.10753644816577435,0,263,41184,41184
81.714,32,0.0908277044771239,-0.07890710718929769,0.1876674085855484,0,263,41216,41216
81.776,32,0.10045261886334628,0.005239341221749766,0.19248375683091581,0,263,41248,41248
81.919,32,0.04901728256154456,-0.03815004490315915,0.135446639591828,0,263,41280,41280
81.922,32,0.13840376494335943,-0.0006308887153863851,0.2858413733541965,0,263,41312,41312
82.028,32,0.10799120895680972,-0.11217314004898071,0.21757881911471488,0,263,41344,41344
82.031,32,0.14266398439082195,-0.09413417726755144,0.2944643523078412,0,263,41376,41376
82.141,32,0.03209558546950575,-0.24012878239154814,0.14427921902388335,0,263,41408,41408
82.144,32,0.061124476004624735,-0.14001118019223213,0.200659245532006,0,263,41440,41440
82.254,32,0.02768923132389318,-0.24805694445967677,0.22489232905209064,0,263,41472,41472
82.256,32,0.09934555452236962,-0.026416403800249094,0.1941003882326186,0,263,41504,41504
82.37,32,0.14825904419849392,-0.0034940883517265153,0.3392052138224244,0,263,41536,41536
82.372,32,0.41748403570964,0.21214298866689202,0.5731917843222618,0,263,41568,41568
82.476,32,0.31034296955913304,-0.015040117502212569,0.5561903603374958,0,263,41600,41600
82.479,32,0.08678439195755346,-0.13923715651035307,0.28422258775681253,0,263,41632,41632
82.593,32,-0.04271077017051539,-0.23113029301166538,0.0625319574450259,0,263,41664,41664
82.596,32,0.020084768443484786,-0.18645777702331545,0.19502897784113885,0,263,41696,41696
82.707,16,-0.8465839236819762,-14.681517931571035,0.16042387932538987,1,264,41712,41712
82.71,32,0.06145618635200663,-0.32569926483556627,0.2525568962097168,0,264,41744,41744
82.821,32,0.159819693226018,0.015494293952360766,0.29293077290058134,0,264,41776,41776
82.823,32,0.1993960859724666,0.03800281882286072,0.30227665435522794,0,264,41808,41808
82.937,32,0.0176474053208949,-0.27744845002889634,0.13256623297929762,0,264,41840,41840
82.94,32,0.01622581208939664,-0.24018450751900672,0.18156551867723464,0,264,41872,41872
83.05,32,0.01025435397168621,-0.1478243198245764,0.15851938724517822,0,264,41904,41904
83.053,32,0.09398041680833558,-0.13469659872353082,0.23726861923933026,0,264,41936,41936
83.16,32,0.20689058788302644,0.07403621524572372,0.3640544757246971,0,264,41968,41968
83.163,32,0.44592121323003087,0.33867454100400207,0.540045178681612,0,264,42000,42000
83.272,32,0.28300509897526355,-0.06245529949665074,0.527071886509657,0,264,42032,42032
83.273,32,0.012988664856675311,-0.2561618944630027,0.2711896630935371,0,264,42064,42064
83.418,32,-0.09535517509793863,-0.16809589341282846,-0.057739872485399246,0,264,42096,42096
83.421,10,-1.0961762593686581,-10.046421117335559,-0.07213025167584419,1,265,42106,42106
83.421,32,0.05260346055729315,-0.3661061549559236,0.22935999408364297,0,265,42138,42138
83.543,32,0.06747437161684502,-0.09348709732294083,0.18873597644269463,0,265,42170,42170
83.546,32,0.315624055963417,0.15614534623455253,0.4756569992750883,0,265,42202,42202
83.547,32,0.4863433458172949,0.28173966184258464,0.6201825514435768,0,265,42234,42234
83.671,32,0.31558650076476624,-0.025602564215660095,0.7597824402153492,0,265,42266,42266
83.674,2,-12.986842672003107,-26.855701443995628,0.8820160999894142,1,266,42268,42268
83.675,32,-0.038939144861069516,-0.2381481945514679,0.08586737401783467,0,266,42300,42300
83.785,32,0.0121650390792638,-0.23334367349743843,0.17608016580343247,0,266,42332,42332
83.892,32,-0.07195995247166137,-0.5649639248847961,0.19369013011455535,0,266,42364,42364
83.895,32,0.04179066570359282,-0.060836644470691675,0.189213764667511,0,266,42396,42396
83.896,32,0.10200237516546623,-0.05470800660550594,0.21796979755163193,0,266,42428,42428
84.011,32,0.04519084044732153,-0.18806647509336472,0.12558950409293174,0,266,42460,42460
84.126,32,0.2226574556356354,-0.02426229331176727,0.40210278145968914,0,266,42492,42492
84.129,32,0.32379054869088575,-0.012967153638601348,0.5047175846993923,0,266,42524,42524
84.129,32,0.1487526849065034,-0.06315459120087324,0.3075096206739545,0,266,42556,42556
84.245,32,0.03627657432807609,-0.20536286830902098,0.22242159694433214,0,266,42588,42588
84.248,32,0.06842453479184768,-0.13003950119018554,0.17067661955952645,0,266,42620,42620
84.355,32,0.143315897386492,0.04610209502279758,0.23844762742519376,0,266,42652,42652
84.468,32,0.027249220537487417,-0.1184553287923336,0.1285106584429741,0,266,42684,42684
84.471,32,0.17871956325361682,0.009306041896343209,0.33660712065175175,0,266,42716,42716
84.471,32,0.19759400334223756,0.002272117231041204,0.35220752200111743,0,266,42748,42748
84.587,32,0.14845739550946746,-0.10899919280782341,0.25516873635351656,0,266,42780,42780
84.59,32,0.04502167054160964,-0.23134995698928834,0.23773467317223548,0,266,42812,42812
84.706,32,0.1284636945474631,-0.11339543350040915,0.276762736402452,0,266,42844,42844
84.708,32,0.09059195773315877,-0.04357853978872299,0.24572089193388819,0,266,42876,42876
84.824,32,0.2252245789870358,0.008953034505248064,0.4020902990770992,0,266,42908,42908
84.827,32,0.4358999501113431,0.3066558569669724,0.5803462289273739,0,266,42940,42940
84.933,32,0.271383734891424,0.10483421459794046,0.513052961230278,0,266,42972,42972
85.049,32,0.08862558393830114,0.006644479557871813,0.248653519898653,0,266,43004,43004
85.05,32,0.03055822457536123,-0.1275368556380272,0.16646144241094588,0,266,43036,43036
85.051,21,-0.5744254666619155,-12.58799931596773,0.1855622440576553,1,267,43057,43057
85.172,32,0.050172910236869935,-0.48832412511110307,0.24228750304318966,0,267,43089,43089
85.176,32,0.36667527716926995,0.21769279607105999,0.528033906291239,0,267,43121,43121
85.287,32,0.27068123549688605,-0.11046883985400202,0.5141713321208954,0,267,43153,43153
85.29,32,0.10432872536694049,-0.25733596831560135,0.25780316591262814,0,267,43185,43185
85.398,32,0.028851458441931755,-0.24517722595483066,0.17989113107323645,0,267,43217,43217
85.401,32,-0.0008023980481084506,-0.16653514951467516,0.11931253075599671,0,267,43249,43249
85.512,32,-0.06745495474242491,-0.7369245082139969,0.1349052019417286,0,267,43281,43281
85.515,32,0.006998663465492423,-0.17692309767007827,0.11924708783626556,0,267,43313,43313
85.635,32,0.1195169905142393,-0.04208857789635659,0.2413597614504397,0,267,43345,43345
85.638,32,0.03036696885246783,-0.17590501941740513,0.1571475625038147,0,267,43377,43377
85.748,32,0.14892893894575535,-0.01572640016674995,0.32987562343478205,0,267,43409,43409
85.749,32,0.27321840259828606,0.018758054077625208,0.39678519368171694,0,267,43441,43441
85.86,32,0.13237221515264536,-0.11170565797947346,0.280547166056931,0,267,43473,43473
85.863,32,0.12815138765945447,-0.24297346323728564,0.2955141425132752,0,267,43505,43505
85.969,32,0.040672851266572246,-0.16900201365351675,0.16763509362936022,0,267,43537,43537
85.972,32,0.15826653675158014,0.03457321505993605,0.25594558864831923,0,267,43569,43569
86.076,32,0.03713024836033583,-0.0424018479883671,0.1195802353322506,0,267,43601,43601
86.079,32,0.14660637721626696,-0.07689735889434812,0.31772739393636584,0,267,43633,43633
86.184,32,0.22287070036691148,0.030060976371169057,0.3547378800809383,0,267,43665,43665
86.188,32,0.15525594242462828,-0.011355489119887346,0.26916820276528597,0,267,43697,43697
86.296,32,0.05573294799542054,-0.19600775837898252,0.23809916675090786,0,267,43729,43729
86.416,32,0.06299764742361731,-0.27872854880988596,0.26593716759234665,0,267,43761,43761
86.418,32,0.12073706951050553,0.012455224990844727,0.2351934563368559,0,267,43793,43793
86.419,32,0.1358363018138334,-0.07061693370342255,0.3493610870675184,0,267,43825,43825
86.541,32,0.42371040775542496,0.24433557032607497,0.5434205745579676,0,267,43857,43857
86.542,32,0.34608357187826183,-0.043515829369425774,0.5561252204701304,0,267,43889,43889
86.683,11,-1.227357686006898,-16.638568855829654,0.3709148377180099,1,268,43900,43900
86.686,32,0.03151908343425021,-0.3831714656203985,0.18511700704693795,0,268,43932,43932
86.687,32,0.07399656437337399,-0.12673271000385283,0.22879823260009288,0,268,43964,43964
86.792,32,0.013892846899398136,-0.3823118694126606,0.1979919783771038,0,268,43996,43996
86.795,32,0.11524913044959248,-0.061639700084924684,0.2759005095809698,0,268,44028,44028
86.903,32,0.08347231761290458,-0.0474988102912903,0.22099096179008484,0,268,44060,44060
87.023,32,0.3469217770099931,0.17569778375327588,0.4725837921723723,0,268,44092,44092
87.026,32,0.44100594794144854,0.29124283939599993,0.579919219086878,0,268,44124,44124
87.027,32,0.15003732619479704,-0.03547761468216781,0.31806975081562994,0,268,44156,44156
87.139,32,-0.029532653943169864,-0.23772102445363996,0.2671591378748417,0,268,44188,44188
87.141,32,-0.1802466640001512,-0.45379455611109737,-0.02366689369082451,0,268,44220,44220
87.26,32,-0.23429873138666152,-0.5508317664265634,-0.048359453678131104,0,268,44252,44252
87.263,32,-0.24300917186774315,-0.5326366633176804,-0.1014457017183304,0,268,44284,44284
87.369,32,-0.41993727362714706,-1.0444780901074409,-0.1064143866300583,0,268,44316,44316
87.372,3,-3.577404238283634,-10.247444489598275,-0.22141193151474003,1,269,44319,44319
87.486,32,0.012313828029436983,-0.5113866165280342,0.25929077416658397,0,269,44351,44351
87.49,32,0.38084321426576934,0.22900256626307966,0.5179508220404386,0,269,44383,44383
87.49,32,0.33963076384170565,0.038908024504780786,0.5110605143010616,0,269,44415,44415
87.604,32,0.1390281365456758,-0.06254652310162781,0.2983795329928398,0,269,44447,44447
87.715,32,0.026369861169951034,-0.06651110798120499,0.10430876864120364,0,269,44479,44479
87.719,32,-0.006212662544567139,-0.3957423195242882,0.1298559620976448,0,269,44511,44511
87.823,32,0.0834899004908948,-0.12537197563797237,0.21601749463006856,0,269,44543,44543
87.824,32,0.05052954308921471,-0.04362834542989731,0.15749114826321603,0,269,44575,44575
87.94,32,0.08788785933356848,-0.16271432451903825,0.22886150255799292,0,269,44607,44607
