timestamp,time,episode_lengths,episode_rewards,episode_mean_step_rewards,lap_times,reward_difficulty,difficulty,total_timesteps,training_duration,replay_buffer_size,batch_size,gradient_steps,learning_rate,actor_loss,critic_loss,ent_coef_loss,ent_coef,total_weight_updates,UDT
2026-04-02 13:59:50,81.42868494987488,"[228, 132, 130, 103, 103, 106, 84]","[-30.42904642301461, -20.153360796367195, -19.00872193673198, -10.157254479698125, -22.030246725737953, -13.02102397870613, -17.96438164217238]","[-0.1334607299255026, -0.15267697573005454, -0.14622093797486135, -0.09861412116211772, -0.2138858905411452, -0.12283984885571819, -0.21386168621633786]",[],,,45394,0.7778563499450684,45394,256,256,0.0003,5.327472686767578,0.6324318647384644,-1.6650025844573975,0.037674181163311005,12544,0.2763360796581046
2026-04-02 13:59:51,83.09161233901978,"[86, 129, 125, 263, 289]","[-13.433598425214694, -20.769355938993847, -18.288702607766364, -21.464608772677927, -26.798530749362925]","[-0.15620463285133365, -0.16100275921700655, -0.14630962086213092, -0.08161448202539139, -0.09272848010160184]",[],,,46286,0.8224482536315918,46286,256,256,0.0003,5.548178672790527,0.3592503070831299,-1.4132137298583984,0.035732533782720566,12800,0.27654150283022944
2026-04-02 13:59:53,84.50078701972961,"[260, 108, 93, 99, 312, 122, 62, 63]","[-23.257676389805013, -22.214519735713818, -13.609209455374632, -13.962201222333036, -30.60311865718785, -17.862068484212813, -20.565222898294078, -16.798316133254204]","[-0.08945260149925005, -0.20568999755290576, -0.1463355855416627, -0.14103233557912156, -0.09808691877303796, -0.14641039741158043, -0.3316971435208722, -0.2666399386230826]",[],,,47405,0.7639486789703369,47405,256,256,0.0003,5.361515998840332,0.2948991060256958,-1.9574437141418457,0.033980321139097214,13056,0.27541398586646976
2026-04-02 13:59:54,85.90868782997131,"[128, 100, 150, 47, 82, 113, 86]","[-13.620698213660479, -14.233993164701081, -9.840478815361159, -20.13941494887946, -13.52471166227389, -10.794386667389597, -15.296926521306723]","[-0.10641170479422252, -0.14233993164701078, -0.06560319210240773, -0.4284981904016906, -0.16493550807651086, -0.0955255457291115, -0.1778712386198456]",[],,,48111,0.7580111026763916,48111,256,256,0.0003,5.436813831329346,0.3764045834541321,-1.2791361808776855,0.032434869557619095,13312,0.27669347966161584
2026-04-02 13:59:56,87.47927212715149,"[305, 107, 182, 219, 122, 191]","[-16.339810458583617, -16.00460338549997, -16.29692424712781, -23.175114397415868, -14.948662954566878, -27.14092488459806]","[-0.05357314904453646, -0.14957573257476603, -0.08954353981938358, -0.10582244017084869, -0.1225300242177613, -0.14209908316543485]",[],,,49237,0.7840166091918945,49237,256,256,0.0003,5.750668525695801,0.39575856924057007,-1.0782843828201294,0.030972955748438835,13568,0.2755651237890204
2026-04-02 13:59:57,88.88401961326599,"[206, 114, 118, 220]","[-14.280213962804408, -15.389338034484613, -14.798722853365224, -16.853192502317413]","[-0.0693214270039049, -0.13499419328495274, -0.1254129055369934, -0.07660542046507915]",[],,,49895,0.7603299617767334,49895,256,256,0.0003,5.360222816467285,0.3034471273422241,-0.05968955159187317,0.02964029647409916,13824,0.2770618298426696
2026-04-02 13:59:59,90.30070638656616,"[343, 104, 99, 181, 84, 212]","[-16.15415210568853, -9.982067396396015, -15.828123858704322, -18.125272007869757, -12.572809701039322, -18.749123746314226]","[-0.04709665336935433, -0.09598141727303859, -0.1598800389768113, -0.10013962435287156, -0.14967630596475384, -0.08843926295431238]",[],,,50918,0.7641091346740723,50918,256,256,0.0003,5.611271381378174,1.1190847158432007,-0.002347603440284729,0.02848714403808117,14080,0.2765230370399466
2026-04-02 14:00:00,91.8252923488617,"[98, 104, 119, 249, 73, 114, 158, 69]","[-13.405395661779758, -15.711554585105857, -7.691481751664415, -15.811694531952075, -17.774029493653455, -10.9758551874608, -15.37188708468541, -16.017469185814107]","[-0.13678975165081386, -0.15107264024140246, -0.06463430043415473, -0.06350078125281956, -0.24347985607744457, -0.09627943146895439, -0.09729042458661652, -0.23213723457701604]",[],,,51902,0.709888219833374,51902,256,256,0.0003,5.597164154052734,0.4488351345062256,-0.5248168706893921,0.027654999867081642,14336,0.276212862702786
2026-04-02 14:00:02,93.22586441040039,"[482, 423]","[-13.628245476208917, -7.746558450663086]","[-0.02827436820790231, -0.018313376951922183]",[],,,52807,0.7525022029876709,52807,256,256,0.0003,6.095367431640625,2.46317720413208,-0.2993687093257904,0.0269467830657959,14592,0.27632700210199407
2026-04-02 14:00:03,94.64278030395508,"[130, 254, 482]","[-17.099480137674103, -13.87338804474356, -13.19136036016485]","[-0.13153446259749307, -0.054619637971431344, -0.02736796755220923]",[],,,53673,0.7696821689605713,53673,256,256,0.0003,6.371422290802002,0.30516380071640015,-0.6035794019699097,0.02625194564461708,14848,0.27663816071395303
2026-04-02 14:00:05,96.19769239425659,[192],[-18.809448424694242],[-0.0979658772119492],[],,,53865,0.7515878677368164,53865,256,256,0.0003,6.096601963043213,0.685283899307251,-0.30802392959594727,0.02574099786579609,15104,0.2804047154924348
2026-04-02 14:00:06,97.60783100128174,[1096],[-17.05553772766687],[-0.015561622014294603],[24.839999999977408],,,54961,0.7511692047119141,54961,256,256,0.0003,6.246243476867676,0.28379321098327637,0.26278993487358093,0.0251157283782959,15360,0.2794708975455323
2026-04-02 14:00:07,99.04966139793396,[746],[-22.95481407664865],[-0.030770528252880232],[27.51999999997497],,,55707,0.7836146354675293,55707,256,256,0.0003,6.149529933929443,0.4293513000011444,-0.222941592335701,0.024752072989940643,15616,0.28032383721973897
2026-04-02 14:00:09,100.6282217502594,"[937, 894]","[-9.059372142411673, -13.128495341522349]","[-0.009668486811538589, -0.014685117831680469]",[25.31999999997697],,,57538,0.7585859298706055,57538,256,256,0.0003,6.009462356567383,0.6345980167388916,-0.7969043254852295,0.02449543960392475,15872,0.27585248010010777
2026-04-02 14:00:10,102.0053322315216,[617],[-24.118851226646992],[-0.03909052062665639],[],,,58155,0.7509140968322754,58155,256,256,0.0003,5.772336483001709,0.588647186756134,-0.48779356479644775,0.0241104643791914,16128,0.277327830797008
2026-04-02 14:00:14,105.2795958518982,[2000],[-10.18577382719637],[-0.005092886913598198],"[30.119999999972606, 25.599999999976717]",,,60155,0.7626116275787354,60155,256,256,0.0003,6.152501106262207,0.5158957242965698,-0.8646986484527588,0.023967308923602104,16896,0.2808744077799019
2026-04-02 14:00:17,108.4504497051239,[2000],[2.595586535409475],[0.0012977932677047362],"[28.799999999973807, 25.559999999976753]",,,62155,0.7678909301757812,62155,256,256,0.0003,6.105714797973633,0.16013050079345703,-0.08170205354690552,0.02328692190349102,17664,0.28419274394658517
2026-04-02 14:00:20,111.62903952598572,[2000],[20.779214877699918],[0.010389607438849953],"[26.479999999975917, 25.719999999976608, 25.279999999977008]",,,64155,0.7528150081634521,64155,256,256,0.0003,6.096854209899902,0.9077179431915283,0.5301713347434998,0.02207733877003193,18432,0.2873041851765256
2026-04-02 14:00:23,114.97349810600281,[2000],[-1.6553670698490308],[-0.0008276835349245202],"[28.51999999997406, 29.079999999973552]",,,66155,0.7589263916015625,66155,256,256,0.0003,6.606752872467041,0.1549365520477295,0.6656767129898071,0.021696608513593674,19200,0.29022749603204595
2026-04-02 14:00:25,116.39739465713501,[734],[-13.72715579657658],[-0.018701847134300533],[],,,66889,0.7743630409240723,66889,256,256,0.0003,5.917759895324707,0.48429736495018005,-0.2712184190750122,0.021514680236577988,19456,0.2908699487210154
2026-04-02 14:00:27,118.80113863945007,[2000],[12.58153668601009],[0.00629076834300505],"[28.71999999997388, 28.27999999997428]",,,68889,0.7651729583740234,68889,256,256,0.0003,6.102970123291016,0.22095182538032532,0.7061782479286194,0.02135566808283329,19968,0.2898575970038758
2026-04-02 14:00:30,122.00141787528992,[2000],[13.75034113591154],[0.0068751705679557734],"[28.559999999974025, 28.559999999974025]",,,70889,0.7692267894744873,70889,256,256,0.0003,5.996638298034668,0.18853315711021423,0.5938045382499695,0.022016361355781555,20736,0.29251364809773023
2026-04-02 14:00:34,125.36429643630981,[2000],[44.92508686668556],[0.022462543433342787],"[26.999999999975444, 27.479999999975007]",,,72889,0.8247418403625488,72889,256,256,0.0003,5.571983337402344,0.5473009347915649,0.705740213394165,0.02140006422996521,21504,0.2950239405122858
2026-04-02 14:00:37,128.82016777992249,[2000],[38.11157164175386],[0.0190557858208769],"[30.679999999972097, 27.799999999974716]",,,74889,0.8204059600830078,74889,256,256,0.0003,5.989651203155518,0.24201758205890656,-0.42319387197494507,0.02148902788758278,22272,0.2974001522252934
2026-04-02 14:00:40,131.221116065979,[1626],[19.495506036417336],[0.011989856110957773],"[27.07999999997537, 26.39999999997599]",,,76515,0.7938611507415771,76515,256,256,0.0003,5.350366592407227,0.12473268806934357,-0.09332408010959625,0.021803708747029305,22784,0.2977716787557995
2026-04-02 14:00:41,132.83050322532654,[1072],[9.905236027423138],[0.009239958980805141],[27.359999999975116],,,77587,0.8128888607025146,77587,256,256,0.0003,6.105166912078857,0.5068814754486084,0.022280819714069366,0.02191656455397606,23040,0.29695696443991904
2026-04-02 14:00:43,134.3418345451355,[771],[-3.6491564813599666],[-0.004733017485551175],[28.879999999973734],,,78358,0.8493852615356445,78358,256,256,0.0003,5.637577056884766,0.13794317841529846,-0.5199955701828003,0.021996580064296722,23296,0.29730212613900303
2026-04-02 14:00:45,136.84232139587402,[2000],[69.46963478151977],[0.03473481739075988],"[27.19999999997526, 25.359999999976935, 24.559999999977663]",,,80358,0.8123149871826172,80358,256,256,0.0003,5.796683311462402,0.2252107858657837,0.7380865812301636,0.0219915509223938,23808,0.2962741730754872
2026-04-02 14:00:49,140.24593043327332,[2000],[65.65279648348105],[0.03282639824174052],"[27.39999999997508, 25.07999999997719, 25.719999999976608]",,,82358,0.7917811870574951,82358,256,256,0.0003,5.83526086807251,0.14930671453475952,-0.2474854737520218,0.021958334371447563,24576,0.29840452657908156
2026-04-02 14:00:52,143.4629521369934,[2000],[80.76055686602669],[0.040380278433013415],"[24.479999999977736, 24.559999999977663, 24.119999999978063]",,,84358,0.7789607048034668,84358,256,256,0.0003,5.695656776428223,0.45299196243286133,-0.342564195394516,0.022284332662820816,25344,0.30043386519357973
2026-04-02 14:00:55,146.7448034286499,[2000],[87.95680276639078],[0.04397840138319539],"[23.919999999978245, 24.799999999977445, 25.119999999977153]",,,86358,0.7508840560913086,86358,256,256,0.0003,5.406774044036865,0.09766048192977905,-0.06291668117046356,0.022438276559114456,26112,0.302369207253526
2026-04-02 14:00:58,149.83337593078613,[2000],[77.56351022047453],[0.03878175511023726],"[25.439999999976862, 22.87999999997919, 24.87999999997737]",,,88358,0.7302567958831787,88358,256,256,0.0003,5.4617462158203125,0.07497753947973251,-0.05338731408119202,0.022380556911230087,26880,0.3042169356481586
2026-04-02 14:01:01,152.95660614967346,[2000],[81.96893230501097],[0.04098446615250541],"[25.919999999976426, 24.799999999977445, 23.87999999997828]",,,90358,0.7656567096710205,90358,256,256,0.0003,5.377274513244629,0.11144307255744934,-0.38459673523902893,0.022319337353110313,27648,0.30598286814670533
2026-04-02 14:01:04,155.38955211639404,[2000],[86.05859288620029],[0.04302929644310016],"[25.719999999976608, 24.0799999999781, 23.999999999978172]",,,92358,0.7677774429321289,92358,256,256,0.0003,5.229610443115234,0.11946482956409454,0.21854065358638763,0.02239525318145752,28160,0.3049004958964031
2026-04-02 14:01:07,158.52886247634888,[2000],[86.47356667307315],[0.043236783336536445],"[24.439999999977772, 23.599999999978536, 23.999999999978172]",,,94358,0.7735493183135986,94358,256,256,0.0003,5.507037162780762,0.3551154136657715,0.26980799436569214,0.022347234189510345,28928,0.3065770787850527
2026-04-02 14:01:10,161.81907439231873,[2000],[83.61542909924964],[0.041807714549624835],"[25.039999999977226, 23.799999999978354, 23.07999999997901]",,,96358,0.7650830745697021,96358,256,256,0.0003,5.513288497924805,0.11416204273700714,-0.3263939619064331,0.022403322160243988,29696,0.3081840635961726
2026-04-02 14:01:13,164.99515318870544,[2000],[81.3754562178177],[0.040687728108908826],"[23.839999999978318, 24.119999999978063, 23.239999999978863]",,,98358,0.7698092460632324,98358,256,256,0.0003,5.09769868850708,0.46503758430480957,-0.0492696687579155,0.022635681554675102,30464,0.30972569592712335
2026-04-02 14:01:17,168.34261345863342,[2000],[94.31044754951776],[0.04715522377475894],"[24.119999999978063, 22.19999999997981, 23.599999999978536]",,,100358,0.8041219711303711,100000,256,256,0.0003,5.266995906829834,0.11244754493236542,0.3748167157173157,0.02243349514901638,31232,0.3112058829390781
2026-04-02 14:01:20,172.11168789863586,[2000],[102.66168006800577],[0.05133084003400293],"[23.31999999997879, 23.159999999978936, 22.959999999979118]",,,102358,0.8420212268829346,100000,256,256,0.0003,5.348171234130859,0.15817148983478546,0.2530232071876526,0.022359635680913925,32000,0.31262822642099297
2026-04-02 14:01:23,174.59371423721313,[2000],[102.91280023533625],[0.0514564001176681],"[23.719999999978427, 22.839999999979227, 23.07999999997901]",,,104358,0.8510723114013672,100000,256,256,0.0003,5.302739143371582,0.5460954308509827,0.41510009765625,0.022338103502988815,32512,0.3115429578949386
2026-04-02 14:01:26,178.03708600997925,[2000],[115.3255207173815],[0.05766276035869064],"[23.87999999997828, 22.19999999997981, 22.039999999979955]",,,106358,0.7711071968078613,100000,256,256,0.0003,5.158179759979248,0.29684728384017944,0.1365734040737152,0.022466491907835007,33280,0.312905470204404
2026-04-02 14:01:30,181.17774033546448,[2000],[101.96790895591795],[0.05098395447795908],"[24.039999999978136, 22.799999999979264, 22.559999999979482]",,,108358,0.7471487522125244,100000,256,256,0.0003,4.872067928314209,0.10022944211959839,0.004114165902137756,0.022665468975901604,34048,0.3142176858192289
2026-04-02 14:01:33,184.4648630619049,[2000],[99.49152892190125],[0.04974576446095064],"[22.99999999997908, 23.1999999999789, 23.119999999978972]",,,110358,0.7919747829437256,100000,256,256,0.0003,4.938266754150391,0.07774022221565247,0.11040934920310974,0.022825494408607483,34816,0.3154823392957466
2026-04-02 14:01:36,187.68746757507324,[2000],[108.96407458610669],[0.05448203729305344],"[23.999999999978172, 23.07999999997901, 22.87999999997919]",,,112358,0.7943832874298096,100000,256,256,0.0003,4.563819885253906,0.8146337866783142,-0.10036773979663849,0.022667890414595604,35584,0.31670197048719273
2026-04-02 14:01:38,190.05821800231934,[2000],[111.96447039877435],[0.05598223519938706],"[22.559999999979482, 22.07999999997992, 22.7599999999793]",,,114358,0.776015043258667,100000,256,256,0.0003,4.6274261474609375,0.10094431042671204,0.13902094960212708,0.02273225225508213,36096,0.31564035747389774
2026-04-02 14:01:42,193.46126508712769,[2000],[114.9214238654474],[0.057460711932723736],"[23.75999999997839, 22.359999999979664, 22.599999999979445]",,,116358,0.810978889465332,100000,256,256,0.0003,4.174755096435547,0.5838025808334351,0.15985015034675598,0.022827479988336563,36864,0.31681534574330944
2026-04-02 14:01:45,196.61034893989563,[2000],[108.07236600474431],[0.05403618300237219],"[23.679999999978463, 21.959999999980027, 22.679999999979373]",,,118358,0.7448601722717285,100000,256,256,0.0003,3.972323417663574,0.05490339919924736,-0.46942174434661865,0.023014096543192863,37632,0.3179506243768905
2026-04-02 14:01:48,199.86800479888916,[2000],[116.46818804393621],[0.058234094021968],"[23.599999999978536, 22.479999999979555, 22.799999999979264]",,,120358,0.7356503009796143,100000,256,256,0.0003,3.609929084777832,0.08376368880271912,0.6018661260604858,0.023386182263493538,38400,0.3190481729506971
2026-04-02 14:01:51,203.1241672039032,[2000],[123.61137634013213],[0.06180568817006619],"[22.919999999979154, 21.75999999998021, 21.8799999999801]",,,122358,0.7980828285217285,100000,256,256,0.0003,3.971684217453003,0.06478402018547058,-0.5169053077697754,0.02347937971353531,39168,0.3201098416123179
2026-04-02 14:01:55,206.42424726486206,[2000],[121.35288882213865],[0.060676444411069244],"[23.159999999978936, 21.55999999998039, 21.75999999998021]",,,124358,0.7653863430023193,100000,256,256,0.0003,3.885005474090576,0.07449667155742645,0.7689198851585388,0.02402270957827568,39936,0.3211373614886055
2026-04-02 14:01:58,209.59851241111755,[2000],[131.5050789522695],[0.06575253947613476],"[21.959999999980027, 21.719999999980246, 21.55999999998039]",,,126358,0.7356135845184326,100000,256,256,0.0003,3.805850028991699,0.07480357587337494,0.6899065971374512,0.02397014945745468,40704,0.32213235410500324
2026-04-02 14:02:01,212.94446325302124,[2000],[128.4112415048754],[0.06420562075243776],"[23.119999999978972, 21.799999999980173, 21.719999999980246]",,,128358,0.8078975677490234,100000,256,256,0.0003,3.503674030303955,0.04773396998643875,-0.01441512256860733,0.02424675039947033,41472,0.3230963399242743
2026-04-02 14:02:04,215.35102105140686,[2000],[119.33433030676018],[0.059667165153380095],"[22.839999999979227, 22.239999999979773, 22.039999999979955]",,,130358,0.7635498046875,100000,256,256,0.0003,3.455266237258911,0.043982140719890594,0.3530975580215454,0.024360395967960358,41984,0.3220669233955722
2026-04-02 14:02:07,218.51574087142944,[2000],[125.46597025834313],[0.06273298512917169],"[22.07999999997992, 21.8799999999801, 21.99999999997999]",,,132358,0.7656574249267578,100000,256,256,0.0003,3.40816593170166,0.14175620675086975,0.24833138287067413,0.02416148968040943,42752,0.3230027652276402
2026-04-02 14:02:10,221.84506511688232,[2000],[143.73856128774023],[0.07186928064387008],"[22.399999999979627, 21.279999999980646, 21.31999999998061]",,,134358,0.7356128692626953,100000,256,256,0.0003,2.869630813598633,0.054999835789203644,-0.6357638835906982,0.0244369488209486,43520,0.3239107459176231
2026-04-02 14:02:13,225.1031265258789,[2000],[144.56905321285805],[0.07228452660642902],"[21.99999999997999, 21.159999999980755, 21.159999999980755]",,,136358,0.8013937473297119,100000,256,256,0.0003,2.7635042667388916,0.03857780247926712,-0.16153296828269958,0.02478133700788021,44288,0.3247920914064448
2026-04-02 14:02:17,228.38032364845276,[2000],[152.59961339228778],[0.07629980669614389],"[22.3199999999797, 21.279999999980646, 20.719999999981155]",,,138358,0.8203470706939697,100000,256,256,0.0003,3.0223004817962646,0.036047279834747314,0.46615996956825256,0.024791430681943893,45056,0.32564795674988073
2026-04-02 14:02:20,231.9615077972412,[2000],[152.26134107399275],[0.07613067053699644],"[21.31999999998061, 21.159999999980755, 21.239999999980682]",,,140358,0.8480441570281982,100000,256,256,0.0003,2.5517654418945312,0.0350881963968277,-0.04583442211151123,0.024861926212906837,45824,0.3264794311688682
2026-04-02 14:02:23,234.41771030426025,[1914],[134.31988521347213],[0.07017757848143791],"[21.799999999980173, 21.039999999980864, 20.639999999981228]",,,142272,0.8364946842193604,100000,256,256,0.0003,2.285029649734497,0.02793354168534279,-0.37152448296546936,0.024712439626455307,46336,0.32568600989653623
2026-04-02 14:02:26,237.9854793548584,[2000],[162.95090803995188],[0.0814754540199759],"[21.919999999980064, 21.11999999998079, 20.87999999998101]",,,144272,0.8570895195007324,100000,256,256,0.0003,2.2165114879608154,0.5582741498947144,-0.3526233732700348,0.02457026205956936,47104,0.32649439946767217
2026-04-02 14:02:30,241.41390180587769,[2000],[160.27265323541806],[0.08013632661770896],"[21.359999999980573, 20.919999999980973, 20.799999999981083]",,,146272,0.8844170570373535,100000,256,256,0.0003,1.9927500486373901,0.03491698205471039,-0.45608898997306824,0.02447141334414482,47872,0.3272806825639904
2026-04-02 14:02:32,243.95145845413208,[2000],[163.5187200404382],[0.08175936002021902],"[21.919999999980064, 20.67999999998119, 20.5599999999813]",,,148272,0.8415672779083252,100000,256,256,0.0003,2.0277113914489746,0.022922847419977188,0.3827369213104248,0.024221930652856827,48384,0.32631919715118163
2026-04-02 14:02:34,245.4987187385559,[944],[63.99662382521704],[0.06779303371315354],[22.159999999979846],,,149216,0.8705897331237793,100000,256,256,0.0003,1.9016625881195068,0.020013827830553055,-0.21893310546875,0.024135170504450798,48640,0.3259704053184645
2026-04-02 14:02:37,248.88865160942078,[2000],[167.05181114356674],[0.08352590557178348],"[21.799999999980173, 20.199999999981628, 20.159999999981665]",,,151216,0.7602944374084473,100000,256,256,0.0003,1.6418614387512207,0.024331994354724884,-0.5732388496398926,0.024135690182447433,49408,0.32673791133213415
2026-04-02 14:02:40,252.11325907707214,[2000],[165.8850572445369],[0.08294252862226828],"[21.239999999980682, 20.399999999981446, 20.399999999981446]",,,153216,0.7200174331665039,100000,256,256,0.0003,1.4944384098052979,0.012846862897276878,-0.08101820945739746,0.024292290210723877,50176,0.32748538011695905
2026-04-02 14:02:44,255.20277762413025,[2000],[175.86995577791097],[0.08793497788895564],"[21.079999999980828, 20.67999999998119, 20.839999999981046]",,,155216,0.7527892589569092,100000,256,256,0.0003,1.380552053451538,0.031445182859897614,0.043832629919052124,0.024219539016485214,50944,0.3282135862282239
2026-04-02 14:02:47,258.48323917388916,[2000],[171.72770909469708],[0.08586385454734842],"[21.599999999980355, 20.399999999981446, 20.599999999981264]",,,157216,0.7524063587188721,100000,256,256,0.0003,1.3705966472625732,0.1372554898262024,0.3501034379005432,0.024578813463449478,51712,0.32892326480765316
2026-04-02 14:02:50,261.6364850997925,[2000],[174.4431204837231],[0.08722156024186162],"[21.839999999980137, 20.5599999999813, 20.399999999981446]",,,159216,0.7607202529907227,100000,256,256,0.0003,1.1919540166854858,0.014232688583433628,-0.4820207953453064,0.025110529735684395,52480,0.32961511405888855
2026-04-02 14:02:53,264.7862205505371,[2000],[182.20192591595352],[0.09110096295797684],"[21.19999999998072, 19.919999999981883, 19.639999999982138]",,,161216,0.744328498840332,100000,256,256,0.0003,1.0229780673980713,0.009821819141507149,0.025948792695999146,0.025383301079273224,53248,0.33028979753870585
2026-04-02 14:02:56,268.12043833732605,[2000],[189.60295722453608],[0.094801478612268],"[20.75999999998112, 19.6799999999821, 20.039999999981774]",,,163216,0.7624032497406006,100000,256,256,0.0003,1.008148193359375,0.009322939440608025,-0.10803607851266861,0.02554994821548462,54016,0.3309479462797765
2026-04-02 14:02:59,270.4210157394409,[1618],[134.26593721540365],[0.08298265588096627],"[21.159999999980755, 20.079999999981737, 20.199999999981628]",,,164834,0.7572534084320068,100000,256,256,0.0003,1.0448938608169556,0.23848390579223633,0.2505398392677307,0.02594052441418171,54528,0.33080553769246634
2026-04-02 14:03:02,273.7104160785675,[1947],[166.84361473201804],[0.08569266293375376],"[21.159999999980755, 20.079999999981737, 19.799999999981992]",,,166781,0.7516517639160156,100000,256,256,0.0003,0.9195152521133423,0.0683184415102005,-0.5738941431045532,0.026516752317547798,55296,0.33154855768942504
2026-04-02 14:03:04,276.02244782447815,[2000],[191.63802683090051],[0.09581901341545031],"[20.839999999981046, 19.6799999999821, 19.6799999999821, 19.31999999998243]",,,168781,0.7432427406311035,100000,256,256,0.0003,0.6926232576370239,0.019869375973939896,0.6101529598236084,0.026794029399752617,55808,0.3306533318323745
2026-04-02 14:03:07,278.315731048584,[1343],[116.55713210744003],[0.0867886315021893],"[20.519999999981337, 19.31999999998243]",,,170124,0.7338309288024902,100000,256,256,0.0003,0.6231958270072937,0.010573245584964752,-0.04932251200079918,0.02697933092713356,56320,0.33105264395382195
2026-04-02 14:03:08,279.78841733932495,[887],[70.53388943323421],[0.07951960477253014],[20.839999999981046],,,171011,0.8074092864990234,100000,256,256,0.0003,0.6060970425605774,0.010675067082047462,0.027013063430786133,0.027053887024521828,56576,0.33083251954552634
2026-04-02 14:03:11,282.9485721588135,[2000],[187.8848526185578],[0.09394242630927878],"[20.479999999981374, 19.87999999998192, 19.799999999981992, 19.6799999999821]",,,173011,0.7578682899475098,100000,256,256,0.0003,0.44322043657302856,0.010657692328095436,0.032072119414806366,0.02742811106145382,57344,0.33144713341926235
2026-04-02 14:03:15,286.20752716064453,[2000],[193.0986419160722],[0.09654932095803599],"[20.31999999998152, 19.2399999999825, 19.359999999982392, 19.839999999981956]",,,175011,0.7536513805389404,100000,256,256,0.0003,0.39174801111221313,0.09865178912878036,0.10701020807027817,0.027815163135528564,58112,0.332047699858866
2026-04-02 14:03:18,289.3401198387146,[2000],[197.20556988348],[0.09860278494174014],"[19.719999999982065, 19.279999999982465, 19.359999999982392, 19.6799999999821]",,,177011,0.7533199787139893,100000,256,256,0.0003,0.36789029836654663,0.012340933084487915,-0.0341576486825943,0.028103724122047424,58880,0.3326346950189536
2026-04-02 14:03:21,292.63158202171326,[2000],[205.08730091254512],[0.1025436504562725],"[20.359999999981483, 19.31999999998243, 19.519999999982247, 19.359999999982392]",,,179011,0.7502505779266357,100000,256,256,0.0003,0.5339824557304382,0.010455337353050709,-0.2543228566646576,0.02867759019136429,59648,0.33320857377479596
2026-04-02 14:03:22,294.0353481769562,"[429, 27]","[23.013380255461023, -16.113220590606733]","[0.05364424301972266, -0.5967859478002494]",[],,,179467,0.7680013179779053,100000,256,256,0.0003,0.2828771471977234,0.01271916925907135,-0.05632162466645241,0.028760988265275955,59904,0.33378838449408527
2026-04-02 14:03:24,295.42402720451355,[1249],[98.02189887283127],[0.07848030334093789],"[20.599999999981264, 19.75999999998203]",,,180716,0.734076976776123,100000,256,256,0.0003,0.12212630361318588,0.011921289376914501,-0.19001546502113342,0.028678691014647484,60160,0.33289802784479516
2026-04-02 14:03:26,297.8665556907654,"[1598, 161]","[142.3752410899123, 1.0382985987685505]","[0.08909589555063344, 0.006449059619680471]","[21.039999999980864, 19.799999999981992, 19.55999999998221]",,,182475,0.7560257911682129,100000,256,256,0.0003,0.17115256190299988,0.011437177658081055,0.2591262459754944,0.02912989817559719,60672,0.3324948623099055
2026-04-02 14:03:28,299.2830662727356,"[468, 248]","[30.923864241708955, 2.8016811527325345]","[0.06607663299510469, 0.011297101422308603]",[],,,183191,0.7782902717590332,100000,256,256,0.0003,0.23148465156555176,0.017035802826285362,-0.3967784643173218,0.029027795419096947,60928,0.3325927583778679
2026-04-02 14:03:31,302.38811564445496,"[1858, 199]","[166.51998118857352, 0.9932766638019093]","[0.08962324068276269, 0.004991340019105098]","[20.639999999981228, 19.799999999981992, 19.359999999982392]",,,185248,0.7193059921264648,100000,256,256,0.0003,0.26443159580230713,0.7761160135269165,-0.029214385896921158,0.029309606179594994,61696,0.33304543098980827
2026-04-02 14:03:32,303.93655133247375,"[619, 37]","[42.429151769942166, -15.377926179619214]","[0.06854467168003579, -0.415619626476195]",[20.639999999981228],,,185904,0.7451379299163818,100000,256,256,0.0003,0.162541925907135,1.2945408821105957,0.3599058985710144,0.02938130684196949,61952,0.33324726740683364
2026-04-02 14:03:35,307.0804889202118,[2000],[195.2747618813992],[0.09763738094069939],"[20.239999999981592, 19.11999999998261, 19.75999999998203, 19.639999999982138]",,,187904,0.7631864547729492,100000,256,256,0.0003,0.14461731910705566,0.010820087976753712,-0.555038571357727,0.029189852997660637,62720,0.3337874659400545
2026-04-02 14:03:37,308.6219346523285,"[625, 161, 75, 290]","[45.607085065760515, 0.8411373888713687, -11.51575391225529, 10.233706249656375]","[0.07297133610521678, 0.005224455831499184, -0.1535433854967372, 0.03528864224019442]",[20.599999999981264],,,189055,0.7440204620361328,100000,256,256,0.0003,0.12184734642505646,0.020609812811017036,-0.5412857532501221,0.029159117490053177,62976,0.33310941260479754
2026-04-02 14:03:38,310.0875508785248,"[444, 32]","[26.21265543375343, -16.477403936494284]","[0.05903751223818345, -0.5149188730154465]",[],,,189531,0.8026037216186523,100000,256,256,0.0003,0.03481486439704895,0.09177974611520767,0.20808976888656616,0.029262306168675423,63232,0.33362352332863754
2026-04-02 14:03:40,311.4972393512726,"[829, 32]","[64.1529960268793, -17.016398853036232]","[0.07738600244496896, -0.5317624641573823]",[20.359999999981483],,,190392,0.754432201385498,100000,256,256,0.0003,-0.107317715883255,0.025347493588924408,0.285550981760025,0.029397835955023766,63488,0.3334593890499601
