# s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
19.779506,2.922262,1.484708,-2.160613,-0.437468,4.229685,4.104441
19.879403,2.864975,1.402883,-2.201727,-0.385472,4.325538,4.715383
19.979299,2.804618,1.323383,-2.237894,-0.342405,4.433100,5.194955
20.079196,2.741493,1.245891,-2.270219,-0.304489,4.548658,5.620045
20.179092,2.676141,1.170463,-2.298586,-0.263088,4.670454,6.176899
20.278989,2.608694,1.096632,-2.322785,-0.221015,4.800754,6.535417
20.378885,2.539803,1.024492,-2.342909,-0.182962,4.934873,6.460951
20.478782,2.469385,0.953401,-2.359354,-0.145825,5.063973,6.389139
20.578678,2.398207,0.883608,-2.372085,-0.109740,5.188480,6.319760
20.678575,2.325965,0.814309,-2.381293,-0.074432,5.308764,6.252621
20.778471,2.253525,0.745853,-2.387084,-0.041935,5.425145,6.187553
20.878368,2.180485,0.677406,-2.389688,-0.010137,5.537908,6.124408
20.978264,2.107677,0.609315,-2.389083,0.022112,5.647304,6.063056
21.078161,2.034726,0.540787,-2.385295,0.052947,5.753555,6.003378
21.178057,1.962426,0.472157,-2.378731,0.078598,5.856862,-8.637034
21.277954,1.890361,0.402666,-2.369608,0.103950,5.707645,-8.021011
21.377850,1.819277,0.332676,-2.357823,0.132325,5.565489,-7.330868
21.477747,1.748916,0.261541,-2.343144,0.162088,5.432312,-6.488001
21.577643,1.679924,0.189479,-2.325110,0.199231,5.311662,-5.817345
21.677540,1.612204,0.115869,-2.303392,0.232417,5.201105,-5.814610
21.777436,1.546369,0.040938,-2.279812,0.240465,5.088200,-5.872313
21.877332,1.482145,-0.035801,-2.255320,0.249922,4.971572,-5.622214
21.977229,1.420023,-0.113947,-2.229170,0.274188,4.857288,-5.329528
22.077125,1.359982,-0.193878,-2.200481,0.299957,4.746414,-5.198038
22.177022,1.302392,-0.275515,-2.169498,0.320385,4.635722,-5.086571
22.276918,1.247460,-0.358932,-2.136446,0.341540,4.524782,-4.843170
22.376815,1.195378,-0.444241,-2.100874,0.370769,4.416562,-4.603601
22.476711,1.146546,-0.531325,-2.062316,0.401816,4.311178,-4.423495
22.576608,1.101187,-0.620414,-2.020643,0.431857,4.207431,-4.265749
22.676504,1.059778,-0.711236,-1.975993,0.462866,4.104900,-3.995961
22.776401,1.022567,-0.804015,-1.927801,0.502503,4.006475,-3.716011
22.876297,0.990106,-0.898405,-1.875530,0.544970,3.912724,-3.426061
22.976194,0.962797,-0.994549,-1.818828,0.590122,3.824252,-3.123154
23.076090,0.941229,-1.092010,-1.757545,0.637885,3.741780,-2.812364
23.175987,0.925894,-1.190764,-1.691336,0.687519,3.665928,-2.453286
23.275883,0.917385,-1.290220,-1.620045,0.741128,3.598455,-2.022802
23.375780,0.916259,-1.390157,-1.543118,0.799195,3.541855,-1.454509
23.475676,0.923104,-1.489728,-1.460123,0.864432,3.500591,-0.975765
23.575573,0.938523,-1.588500,-1.370897,0.918043,3.472634,-0.304221
23.675469,0.962887,-1.685257,-1.276331,0.978644,3.463872,-0.163062
23.775366,0.996580,-1.779325,-1.177250,0.993094,3.459166,-0.103602
23.875262,1.039366,-1.869461,-1.077852,0.999786,3.456172,-0.102849
23.975159,1.090971,-1.954975,-0.977813,1.001248,3.453198,-0.046063
24.075055,1.150819,-2.034849,-0.877610,1.007102,3.451866,-0.046063
24.174952,1.218399,-2.108403,-0.778573,0.966572,3.450532,0.445802
24.274848,1.292720,-2.175056,-0.684221,0.925182,3.463415,0.855846
24.374745,1.372919,-2.234638,-0.594899,0.856686,3.488013,1.530330
24.474641,1.457842,-2.287097,-0.513005,0.784664,3.531569,2.165470
24.574538,1.546714,-2.332731,-0.436053,0.761692,3.592301,2.120759
24.674434,1.638734,-2.371448,-0.360707,0.747853,3.650800,1.980838
24.774331,1.733528,-2.403346,-0.290111,0.657016,3.704605,2.929986
24.874227,1.829961,-2.428883,-0.229109,0.567520,3.782789,3.823758
24.974124,1.927928,-2.449038,-0.179076,0.427962,3.882454,5.490872
25.074020,2.026386,-2.464949,-0.143864,0.277284,4.021254,6.965466
