s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
10.851519,4.323151,7.697108,0.236197,0.586814,3.216656,1.128675,2.364165,0.720428
10.948910,4.300360,7.791795,0.293347,0.565432,3.251543,1.192201,2.277730,0.775033
11.046340,4.272188,7.885064,0.348437,0.545279,3.287992,1.305588,2.195018,0.833888
11.143638,4.238967,7.976514,0.401492,0.526143,3.327450,1.399308,2.114979,0.896058
11.241018,4.200912,8.066151,0.452728,0.508609,3.369227,1.476115,2.032382,0.961012
11.338258,4.158377,8.153595,0.502185,0.490866,3.412743,1.542798,1.946565,1.028070
11.435612,4.111517,8.238929,0.549973,0.473417,3.457640,1.613195,1.861052,1.096976
11.532830,4.060704,8.321811,0.595997,0.454228,3.503970,1.676957,1.779778,1.167222
11.630187,4.006054,8.402382,0.640220,0.434560,3.551490,1.768257,1.703185,1.238737
11.727412,3.947975,8.480353,0.682470,0.415696,3.600919,1.855497,1.632179,1.311132
11.824792,3.886556,8.555922,0.722950,0.396695,3.652067,1.950869,1.567291,1.384468
11.922052,3.822209,8.628853,0.761533,0.380332,3.705082,2.045875,1.496930,1.458427
12.019463,3.754992,8.699357,0.798581,0.363992,3.759877,2.119268,1.421520,1.518657
12.116789,3.685271,8.767264,0.834007,0.349817,3.815808,2.219920,1.349050,1.575642
12.214245,3.613092,8.832746,0.868099,0.335510,3.873528,2.301747,1.279498,1.634209
12.311663,3.538753,8.895705,0.900784,0.322956,3.932483,2.387879,1.211525,1.689931
12.409183,3.462315,8.956264,0.932278,0.310593,3.992723,2.459717,1.145525,1.737419
12.506710,3.384003,9.014391,0.962570,0.300164,4.053839,2.510851,1.082250,1.786752
12.604315,3.303903,9.070163,0.991867,0.289998,4.115291,2.537292,1.023051,1.837872
12.701970,3.222160,9.123594,1.020187,0.281177,4.176471,2.566843,0.968162,1.890573
12.799685,3.138887,9.174719,1.047662,0.273091,4.237464,2.579007,0.919281,1.931814
12.897488,3.054164,9.223581,1.074371,0.264972,4.297875,2.565198,0.881425,1.974798
12.995342,2.968122,9.270187,1.100300,0.257766,4.357132,2.539665,0.855361,2.015621
13.093308,2.880801,9.314598,1.125552,0.250388,4.415016,2.520413,0.821952,2.047311
13.191329,2.792336,9.356814,1.150095,0.243781,4.471720,2.502429,0.801964,2.079392
13.289476,2.702748,9.396897,1.174022,0.236784,4.527317,2.514110,0.788493,2.113692
13.387689,2.612165,9.434851,1.197277,0.230964,4.582494,2.550515,0.774224,2.146969
13.486036,2.520598,9.470737,1.219992,0.224443,4.637800,2.587068,0.762611,2.173036
13.584465,2.428164,9.504563,1.242083,0.218870,4.693232,2.621348,0.729443,2.201427
13.683037,2.334870,9.536384,1.263658,0.212557,4.748739,2.658035,0.710851,2.232113
13.781704,2.240820,9.566214,1.284630,0.207133,4.804368,2.673408,0.693597,2.251882
13.880520,2.146023,9.594108,1.305098,0.200737,4.859676,2.693839,0.657275,2.270897
13.979445,2.050569,9.620084,1.324956,0.194854,4.914778,2.721349,0.631147,2.292391
14.078524,1.954469,9.644197,1.344262,0.188464,4.969822,2.756019,0.621932,2.305551
14.177726,1.857801,9.666478,1.362958,0.182137,5.024953,2.803931,0.608542,2.319993
14.277085,1.760581,9.686980,1.381055,0.175281,5.080428,2.865870,0.588668,2.337056
14.376578,1.662873,9.705745,1.398494,0.168778,5.136510,2.939376,0.584518,2.356735
14.476231,1.564696,9.722830,1.415314,0.161657,5.193401,3.019287,0.573682,2.368659
14.576025,1.466105,9.738284,1.431446,0.154666,5.251197,3.106796,0.548009,2.377765
14.675980,1.367120,9.752168,1.446906,0.147236,5.310011,3.187190,0.532160,2.386007
14.776080,1.267787,9.764538,1.461644,0.139089,5.369678,3.283535,0.521836,2.388968
14.876340,1.168124,9.775459,1.475589,0.129973,5.430463,3.408835,0.529463,2.394896
14.976744,1.068174,9.785004,1.488639,0.121987,5.492856,3.568734,0.508632,2.403844
15.077300,0.967957,9.793256,1.500905,0.114881,5.557426,3.765232,0.488835,2.409454
15.177999,0.867505,9.800289,1.512474,0.110121,5.624747,3.944373,0.485624,2.412805
15.278843,0.766832,9.806167,1.523579,0.107113,5.694417,4.064841,0.503366,2.419388
15.379828,0.665959,9.810933,1.534396,0.103468,5.765334,4.097106,0.501133,2.418242
15.480960,0.564894,9.814614,1.544860,0.098395,5.835943,4.105112,0.504434,2.415714
15.582234,0.463654,9.817240,1.554824,0.092157,5.905843,4.159640,0.504282,2.416529
15.683652,0.362250,9.818860,1.564171,0.084599,5.975837,4.270213,0.491610,2.415963
15.785207,0.260696,9.819533,-4.710423,0.076496,6.046849,4.448038,0.499723,2.411836
15.886897,0.159007,9.819333,-4.702644,0.068146,6.119943,4.650634,0.511033,2.411236
15.988712,0.057196,9.818341,-4.695706,0.060215,6.195443,4.878673,0.503630,2.414243
16.090645,-0.044722,9.816640,-4.689568,0.052210,6.273669,5.126415,0.512698,2.410540
16.192684,-0.146735,9.814312,-4.684241,0.044325,6.354830,5.418821,0.523167,2.405205
16.294823,-0.248833,9.811437,-4.679713,0.036256,6.439508,5.615999,0.511395,2.402003
16.397048,-0.351004,9.808097,-4.676007,0.028006,6.526108,5.566835,0.508764,2.392661
16.499350,-0.453238,9.804376,-4.673142,0.019752,6.610831,5.518680,0.525628,2.387334
16.601714,-0.555523,9.800360,-4.671120,0.013759,6.693762,5.471490,0.527223,2.386129
16.704129,-0.657851,9.796135,-4.669711,0.010204,6.774982,5.425222,0.515819,2.387801
16.806585,-0.760213,9.791763,-4.668666,0.009937,6.854566,5.379837,0.504334,2.383052
16.909076,-0.862607,9.787283,-4.667647,0.012631,6.932581,5.335299,0.492738,2.380598
17.011599,-0.965027,9.782698,-4.666352,0.014071,7.009093,5.291573,0.481032,2.374799
17.114161,-1.067480,9.777978,-4.664909,0.013655,7.084161,5.248628,0.469256,2.367005
17.216761,-1.169964,9.773108,-4.663508,0.012453,7.157843,5.206434,0.470403,2.363467
17.319399,-1.272481,9.768093,-4.662230,0.010455,7.230191,5.164963,0.486919,2.364198
17.422074,-1.375026,9.762945,-4.661156,0.008803,7.301254,5.124189,0.500578,2.357557
17.524780,-1.477597,9.757686,-4.660252,0.007950,7.371079,5.084088,0.524109,2.354780
17.627514,-1.580191,9.752332,-4.659435,0.006968,7.439710,5.044635,0.563781,2.356313
17.730273,-1.682807,9.746893,-4.658719,0.006325,7.507188,5.005810,0.570250,2.350991
17.833057,-1.785442,9.741379,-4.658069,0.005266,7.573552,4.967591,0.580083,2.344992
17.935861,-1.888095,9.735798,-4.657528,0.004169,7.638840,4.929959,0.573169,2.343311
18.038683,-1.990763,9.730160,-4.657099,0.003130,7.703087,4.892895,0.563898,2.336082
18.141521,-2.093443,9.724477,-4.656777,0.001866,7.766325,4.856382,0.558312,2.330935
18.244372,-2.196135,9.718760,-4.656585,0.000655,7.828586,4.820402,0.570401,2.330134
18.347232,-2.298835,9.713023,-4.656518,-0.000385,7.889899,4.784941,0.573482,2.333682
18.450099,-2.401541,9.707279,-4.656558,-0.001663,7.950294,4.749983,0.570561,2.330745
18.552968,-2.504250,9.701538,-4.656729,-0.002969,8.009798,4.715513,0.583155,2.326614
18.655836,-2.606959,9.695816,-4.657034,-0.004312,8.068435,4.681518,0.586082,2.323214
18.758701,-2.709666,9.690124,-4.657478,-0.005575,8.126231,4.647984,0.582506,2.315601
18.861559,-2.812370,9.684479,-4.658051,-0.006888,8.183210,4.614900,0.582809,2.312350
18.964406,-2.915064,9.678893,-4.658760,-0.008403,8.239393,4.582253,0.598659,2.313481
19.067239,-3.017749,9.673381,-4.659624,-0.009761,8.294802,4.550032,0.585706,2.312316
19.170053,-3.120421,9.667959,-4.660627,-0.011144,8.349458,4.518226,0.588207,2.309836
19.272846,-3.223075,9.662640,-4.661773,-0.012740,8.403380,4.486824,0.607321,2.311740
19.375613,-3.325711,9.657441,-4.663082,-0.014075,8.456586,4.455817,0.598059,2.306184
19.478350,-3.428323,9.652377,-4.664528,-0.015719,8.509096,4.425194,0.600473,2.300424
19.581055,-3.530910,9.647464,-4.666143,-0.017180,8.560926,4.394947,0.606241,2.299060
19.683723,-3.633469,9.642717,-4.667906,-0.018771,8.612094,4.365066,0.606266,2.297383
19.786351,-3.735995,9.638154,-4.669833,-0.020269,8.662614,4.335543,0.597388,2.292443
19.888936,-3.838487,9.633789,-4.671912,-0.021789,8.712502,4.306370,0.605064,2.291916
19.991473,-3.940940,9.629640,-4.674146,-0.023595,8.761774,4.277539,0.615304,2.295804
20.093960,-4.043353,9.625722,-4.676564,-0.024950,8.810443,4.249042,0.609077,2.292543
20.196393,-4.145719,9.622053,-4.679120,-0.026685,8.858523,4.220872,0.617691,2.288644
20.298768,-4.248039,9.618648,-4.681852,-0.028325,8.906027,4.193022,0.624715,2.287580
