s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
12.896908,2.229193,-14.570755,-3.028754,-0.823031,2.738444,1.027568,0.548664,0.502724
12.996884,2.236444,-14.670592,-3.108928,-0.790941,2.775706,1.091792,0.561451,0.495492
13.096860,2.235776,-14.770498,3.095722,-0.781199,2.814756,0.978552,0.583641,0.499618
13.196836,2.227378,-14.869986,3.020946,-0.670515,2.849300,1.708577,0.614218,0.530351
13.296812,2.212356,-14.968788,2.963774,-0.473101,2.908633,3.122640,0.652859,0.568659
13.396788,2.192663,-15.066844,2.926210,-0.280347,3.014054,4.533865,0.663010,0.594240
13.496764,2.170231,-15.164289,2.907590,-0.091975,3.160867,3.195351,0.640473,0.627162
13.596740,2.146909,-15.261552,2.908501,0.121497,3.260368,-3.571049,0.617039,0.670173
13.696716,2.124799,-15.359017,2.932486,0.358940,3.148961,-2.212066,0.594829,0.706059
13.796692,2.106187,-15.457061,2.978151,0.520292,3.077930,-1.559252,0.576146,0.724679
13.896668,2.092647,-15.556067,3.034700,0.610105,3.026859,-1.495154,0.562579,0.738224
13.996644,2.085094,-15.655963,3.097008,0.582515,2.977065,-1.837951,0.555037,0.745777
14.096620,2.083367,-15.756048,-3.133247,0.478878,2.914689,-3.100265,0.553323,0.747503
14.196596,2.086511,-15.856199,-3.086713,0.502115,2.806334,-2.733469,0.556478,0.744357
14.296572,2.094679,-15.955681,-3.030668,0.619481,2.707203,-1.810837,0.564613,0.736192
14.396548,2.108980,-16.054344,-2.961816,0.785748,2.639482,-0.429162,0.578833,0.721901
14.496524,2.131022,-16.151761,-2.872882,0.992891,2.623176,-0.026580,0.600736,0.699886
14.596500,2.162459,-16.246441,-2.768422,1.051021,2.622163,-0.026580,0.631951,0.673922
14.696476,2.203748,-16.337528,-2.663672,1.045926,2.621149,0.014882,0.673003,0.651665
14.796453,2.254277,-16.423728,-2.559241,1.040261,2.621717,0.051445,0.723423,0.631979
14.896429,2.313525,-16.504260,-2.455391,1.038020,2.623678,0.056202,0.782948,0.590799
14.996405,2.380729,-16.578154,-2.351931,1.030249,2.625819,0.098892,0.851164,0.554195
15.096381,2.455260,-16.644811,-2.249060,1.028446,2.629581,0.090678,0.911992,0.523841
15.196357,2.536151,-16.703409,-2.146531,1.021589,2.633027,0.119992,0.976115,0.487726
15.296333,2.622689,-16.753499,-2.044474,1.020687,2.637579,0.101217,1.052639,0.456039
15.396309,2.713787,-16.794481,-1.942762,1.013224,2.641413,0.133030,1.138207,0.434875
15.496285,2.808655,-16.826061,-1.841517,1.013056,2.646443,0.106586,1.230267,0.412100
15.596261,2.906125,-16.847872,-1.740506,1.007181,2.650466,0.126424,1.326456,0.394892
15.696237,3.005400,-16.859781,-1.639870,1.006426,2.655231,0.105758,1.425229,0.392565
15.796213,3.105243,-16.861666,-1.539630,0.999335,2.659210,0.134879,1.380712,0.405425
15.896189,3.204919,-16.853564,-1.439752,0.998932,2.664276,0.110212,1.282208,0.420501
15.996165,3.303163,-16.835599,-1.340267,0.991451,2.668409,0.141712,1.186540,0.438516
16.096141,3.399269,-16.807955,-1.241171,0.991400,2.673713,0.113381,1.095221,0.468339
16.196117,3.492058,-16.770991,-1.142376,0.984874,2.677949,0.137809,1.010693,0.507586
16.296093,3.580860,-16.725027,-1.043948,0.984635,2.683089,0.111868,0.935479,0.537390
16.396069,3.664628,-16.670625,-0.945828,0.978128,2.687254,0.136911,0.866770,0.573609
