s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
10.237885,2.329644,2.726390,-2.815659,-0.567888,3.391934,-0.584251,0.513925,1.082770
10.337282,2.358785,2.631376,-2.872458,-0.575272,3.374769,-0.422577,0.505110,1.031910
10.436679,2.382439,2.534869,-2.930297,-0.593660,3.362300,-0.115460,0.494521,0.990119
10.536076,2.400360,2.437123,-2.990710,-0.622038,3.358885,-0.055145,0.491650,0.962521
10.635473,2.412217,2.338467,-3.053334,-0.627970,3.357253,-0.032000,0.502606,0.950723
10.734870,2.417902,2.239233,-3.115221,-0.617798,3.356305,0.086467,0.508244,0.945007
10.834267,2.417487,2.139837,3.107110,-0.603342,3.358865,0.239237,0.507820,0.945392
10.933664,2.411115,2.040653,3.048079,-0.584765,3.365937,0.421845,0.501444,0.929817
11.033061,2.398991,1.942007,2.990797,-0.567772,3.378372,0.568217,0.507900,0.922274
11.132458,2.381319,1.844201,2.935148,-0.552260,3.395048,0.684841,0.523425,0.930980
11.231855,2.358305,1.747505,2.880935,-0.538628,3.415039,0.770993,0.521553,0.954105
11.331252,2.330149,1.652188,2.828006,-0.526693,3.437406,0.832080,0.533172,0.982431
11.430649,2.297042,1.558474,2.776170,-0.516371,3.461383,0.871437,0.555156,1.015792
11.530046,2.259173,1.466588,2.725324,-0.506929,3.486318,0.899659,0.559912,1.030011
11.629443,2.216713,1.376707,2.675362,-0.498278,3.511874,0.914974,0.554665,1.055177
11.728840,2.169863,1.289057,2.626192,-0.491498,3.537676,0.904175,0.547230,1.093371
11.828236,2.118781,1.203789,2.577600,-0.486041,3.562989,0.880156,0.529813,1.143155
11.927633,2.063656,1.121110,2.529576,-0.480452,3.587459,0.862274,0.510361,1.198014
12.027030,2.004629,1.041128,2.482209,-0.471342,3.611271,0.894064,0.496862,1.238478
12.126427,1.941934,0.964017,2.435833,-0.462270,3.635796,0.925421,0.498412,1.264136
12.225824,1.875744,0.889838,2.390537,-0.446214,3.661008,1.050632,0.504058,1.296924
12.325221,1.806368,0.818705,2.347186,-0.426349,3.689423,1.222264,0.505298,1.332567
12.424618,1.734021,0.750566,2.305470,-0.415607,3.722206,1.261066,0.513203,1.364648
12.524015,1.658927,0.685479,2.264534,-0.408166,3.755730,1.258107,0.535741,1.347321
12.623412,1.581245,0.623483,2.224286,-0.402161,3.788880,1.252237,0.547530,1.284991
12.722809,1.501146,0.564640,2.184549,-0.397576,3.821590,1.228962,0.564001,1.229359
12.822206,1.418780,0.509005,2.145279,-0.392274,3.853422,1.220174,0.593174,1.182993
12.921603,1.334317,0.456628,2.106563,-0.386847,3.884768,1.216370,0.622238,1.144681
13.021000,1.247901,0.407536,2.068349,-0.382242,3.915767,1.202776,0.645056,1.112192
13.120397,1.159677,0.361760,2.030560,-0.378208,3.946180,1.183347,0.665616,1.074329
13.219794,1.069800,0.319334,1.993156,-0.374472,3.975875,1.162372,0.682514,1.031642
13.319191,0.978399,0.280280,1.956100,-0.371208,4.004829,1.134813,0.709536,0.992300
13.418588,0.885626,0.244627,1.919349,-0.368365,4.032895,1.093687,0.745545,0.956447
13.517985,0.791603,0.212392,1.882855,-0.365992,4.059762,1.049233,0.777406,0.924078
13.617381,0.696477,0.183600,1.846581,-0.363984,4.085370,1.003077,0.805922,0.895199
13.716778,0.600364,0.158266,1.810481,-0.362456,4.109702,0.953150,0.831068,0.869811
13.816175,0.503407,0.136412,1.774517,-0.361282,4.132691,0.901540,0.852795,0.847926
13.915572,0.405723,0.118053,1.738644,-0.360585,4.154317,0.846000,0.871070,0.829548
14.014969,0.307447,0.103206,1.702830,-0.360121,4.174510,0.560541,0.885863,0.814692
14.114366,0.208701,0.091886,1.667037,-0.360161,4.187835,-0.878655,0.897149,0.803367
