s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
9.276299,1.902950,0.742154,-1.528291,-0.098243,5.956740,-3.524169,2.559462,0.409139
9.376044,2.002623,0.745906,-1.538004,-0.096506,5.897433,-3.683556,2.535040,0.405410
9.475790,2.102331,0.748699,-1.547601,-0.096452,5.834799,-3.786823,2.513397,0.402636
9.575535,2.202057,0.750531,-1.557257,-0.097162,5.769701,-3.729873,2.494610,0.400816
9.675280,2.301795,0.751393,-1.567161,-0.103049,5.704855,-3.500082,2.478733,0.399964
9.775025,2.401539,0.751229,-1.577849,-0.111252,5.643327,-3.353213,2.465771,0.400133
9.874770,2.501268,0.749961,-1.589273,-0.117093,5.583745,-3.245286,2.455691,0.401404
9.974515,2.600986,0.747528,-1.601191,-0.121856,5.525468,-3.168403,2.448470,0.403837
10.074261,2.700661,0.743883,-1.613589,-0.126832,5.467974,-3.117908,2.444088,0.407481
10.174006,2.800289,0.738977,-1.626496,-0.131960,5.410799,-3.066526,2.439180,0.412386
10.273751,2.899841,0.732760,-1.639922,-0.137288,5.353971,-3.016682,2.432960,0.418603
10.373496,2.999299,0.725180,-1.653887,-0.142740,5.297471,-2.967318,2.425377,0.426187
10.473241,3.098640,0.716185,-1.668399,-0.148246,5.241302,-2.904027,2.416376,0.435191
10.572986,3.197833,0.705722,-1.683463,-0.153821,5.185743,-2.843750,2.405907,0.445670
10.672731,3.296861,0.693738,-1.699088,-0.159454,5.130753,-2.785869,2.386437,0.457679
10.772477,3.395677,0.680182,-1.715276,-0.165169,5.076305,-2.730667,2.356409,0.471272
10.872222,3.494266,0.664997,-1.732040,-0.170955,5.022363,-2.682718,2.328674,0.486506
10.971967,3.592570,0.648136,-1.749384,-0.176841,4.968798,-2.640926,2.303270,0.503433
11.071712,3.690575,0.629541,-1.767322,-0.182819,4.915497,-2.601416,2.280221,0.522113
11.171457,3.788209,0.609165,-1.785859,-0.188904,4.862423,-2.564198,2.259554,0.542598
11.271202,3.885459,0.586950,-1.805011,-0.195099,4.809535,-2.528733,2.237296,0.564949
11.370948,3.982238,0.562850,-1.824785,-0.201433,4.756802,-2.474875,2.213148,0.589217
11.470693,4.078535,0.536806,-1.845200,-0.207889,4.704620,-2.419008,2.182775,0.614992
11.570438,4.174248,0.508776,-1.866262,-0.214492,4.653051,-2.364193,2.137607,0.642656
11.670183,4.269364,0.478698,-1.887995,-0.221241,4.602092,-2.309805,2.094254,0.672387
11.769928,4.363767,0.446537,-1.910404,-0.228166,4.551754,-2.256124,2.052812,0.704226
11.869673,4.457440,0.412227,-1.933518,-0.235255,4.502043,-2.249917,2.013332,0.738254
11.969418,4.550253,0.375738,-1.957342,-0.242541,4.451916,-2.249214,1.975911,0.769213
12.069164,4.642186,0.337003,-1.981909,-0.249998,4.401234,-2.249048,1.937089,0.781095
12.168909,4.733093,0.296002,-2.007222,-0.257669,4.349965,-2.251205,1.896025,0.807607
12.268654,4.822950,0.252662,-2.033320,-0.265583,4.298035,-2.256547,1.842122,0.840265
12.368399,4.911591,0.206975,-2.060212,-0.273781,4.245344,-2.242580,1.775797,0.861303
12.468144,4.998987,0.158865,-2.087940,-0.282065,4.192323,-2.226372,1.703918,0.895578
12.567889,5.084958,0.108338,-2.116488,-0.290529,4.139013,-2.207976,1.632955,0.935151
12.667635,5.169467,0.055316,-2.145916,-0.299511,4.085457,-2.188273,1.562967,0.965079
12.767380,5.252315,-0.000181,-2.176253,-0.308988,4.031677,-2.167696,1.494155,1.006714
12.867125,5.333450,-0.058229,-2.207550,-0.318357,3.977686,-2.139176,1.426618,1.058755
12.966870,5.412663,-0.118796,-2.239764,-0.327765,3.923677,-2.114841,1.360608,1.119735
13.066615,5.489901,-0.181958,-2.272940,-0.337318,3.869542,-2.083322,1.296282,1.182187
13.166360,5.564920,-0.247640,-2.307089,-0.347772,3.815462,-2.083240,1.233987,1.229995
13.266105,5.637642,-0.315905,-2.342239,-0.356502,3.760607,-2.081246,1.173970,1.282805
13.365851,5.707875,-0.386695,-2.378161,-0.363737,3.704993,-2.109203,1.116642,1.343728
13.465596,5.775529,-0.460035,-2.415090,-0.377831,3.647768,-2.035570,1.058414,1.401951
13.565341,5.840326,-0.535823,-2.453648,-0.396040,3.591676,-2.025599,1.001944,1.460964
13.665086,5.902104,-0.614112,-2.493480,-0.400654,3.534975,-2.129756,0.949131,1.517961
13.764831,5.960709,-0.694807,-2.533446,-0.400202,3.474360,-1.987249,0.897319,1.582238
13.864576,6.015903,-0.777666,-2.575221,-0.441634,3.416832,-1.649286,0.838669,1.652763
13.964322,6.067575,-0.863170,-2.621469,-0.483502,3.368342,-1.444534,0.777011,1.718742
14.064067,6.115058,-0.951019,-2.671167,-0.513959,3.325290,-1.024735,0.708159,1.786381
14.163812,6.157864,-1.040986,-2.724603,-0.561838,3.294409,-0.945455,0.643403,1.860226
14.263557,6.195666,-1.133320,-2.781689,-0.578752,3.265658,-0.928797,0.583666,1.939876
14.363302,6.228061,-1.227583,-2.839404,-0.576096,3.237165,-1.067253,0.530851,2.024347
