# This is F1TENTH simulation from 10.01.2024 at time 14:55:37
# Done with git-revision: unknown
# Starting position :,""[0.0, 0.0, 0.0]""
# Saving: 0.04 s
# Speedfactor 0.5
# Controller: Random input
#
# Data:
time,angular_control,translational_control,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,experiment_index,D_pose_x,D_pose_y,D_pose_theta,D_pose_theta_sin,D_pose_theta_cos,D_linear_vel_x,D_angular_vel_z,D_slip_angle,D_steering_angle,D_car_pose_x,D_car_pose_y
14.16,0.24772772,3.7123466,0.21566136,3.5599442,-7.233495,0.581431,-0.8135958,-9.489166,-51.20436,-0.014293979,0.02505418,7,1.9906521,-2.921009,0.22470951,0.12982935,0.18340796,0.83749294,-0.31618217,0.044249814,-0.035253726,3.5339475,-0.07877898
14.2,0.24772772,3.7123466,0.4061401,3.587407,-7.2249265,0.58838105,-0.8085838,-9.407586,-51.321407,-0.009176378,0.11412359,7,2.039504,-2.926159,0.2142191,0.1252994,0.17375201,0.686574,4.761968,0.12794001,2.2267354,3.5660503,-0.07258654
14.24,0.24772772,3.7123466,1.0066595,3.609921,-7.2025065,0.60636,-0.7951902,-9.3234005,-51.43789,-0.00604199,0.16756526,7,2.10464,-2.9120445,0.56049824,0.33483952,0.44947416,0.56284666,15.012985,0.0783597,1.3360417,3.5917988,-0.09215832
14.28,0.24772772,3.7123466,1.515281,3.628378,-7.1565785,0.64222926,-0.76651263,-9.235491,-51.55267,-0.01709627,0.19963023,7,2.1977425,-2.8695107,1.1482,0.71693957,0.896731,0.4614234,12.715536,-0.276357,0.80162436,3.6109705,-0.15828633
14.32,0.24772772,3.7123466,1.8556545,3.643509,-7.092062,0.69031155,-0.7235122,-9.142902,-51.66462,-0.03630567,0.21886924,7,2.3147106,-2.798748,1.6129136,1.0750115,1.2020574,0.37827492,8.509338,-0.480235,0.4809752,3.6227999,-0.25728667
14.36,0.24772772,3.7123466,2.0619626,3.6559134,-7.015424,0.74367976,-0.668536,-9.044669,-51.772427,-0.057197813,0.23041263,7,2.4558306,-2.695179,1.9159555,1.3744042,1.3342053,0.31011105,5.1577034,-0.5223036,0.28858483,3.6281757,-0.36253905
14.4,-0.12230089,5.591451,2.1808922,3.6660824,-6.931533,0.7970828,-0.6038701,-8.940001,-51.874672,-0.07610199,0.23733866,7,2.6167154,-2.5561333,2.0972729,1.6166478,1.3350755,0.25422573,2.9732406,-0.4726044,0.17315075,3.6293113,-0.45729363
16.24,-0.04485587,2.4390054,-0.68880326,2.4481306,-3.6592603,-0.86897576,0.4948547,-5.473738,-58.427586,-0.1977935,-0.06781009,11,-1.6803384,1.8015862,-0.43836832,0.3828138,0.21357685,-0.5889535,-11.049485,4.116785,0.38257018,2.3516967,-0.7340114
16.28,-0.04485587,2.4390054,-0.6054496,2.441553,-3.6864254,-0.855214,0.5182751,-5.548958,-58.365025,-0.09853202,-0.0586284,11,-1.8804908,1.5640259,-0.67912936,0.58550984,0.34404397,-0.1644373,2.083841,2.4815369,0.22954224,2.4188175,-0.36296535
16.32,0.16558242,2.4390054,-0.48311257,2.4397168,-3.7093158,-0.8431275,0.5377137,-5.627604,-58.30716,-0.047127344,-0.053119387,11,-1.9661546,1.4466286,-0.57225823,0.4859656,0.30216277,-0.045907497,3.0584261,1.2851169,0.1377253,2.435591,-0.16246414
16.36,0.16558242,2.4390054,-0.21465035,2.4392042,-3.727722,-0.833088,0.5531405,-5.7074604,-58.251076,-0.016668793,0.034361336,11,-1.9964099,1.402092,-0.46015382,0.38567036,0.2509877,-0.012814999,6.7115555,0.76146376,2.1870182,2.438739,-0.06377077
16.4,0.16558242,3.0751023,0.29313925,2.4390607,-3.730636,-0.83147264,0.5555657,-5.7880697,-58.19611,0.0038910555,0.086849764,11,-2.015233,1.3741493,-0.0728488,0.060629845,0.040383637,-0.0035881996,12.69474,0.5139962,1.3122107,2.4390414,-0.02297318
16.44,0.16558242,3.0751023,0.5719234,2.5536752,-3.7158701,-0.839585,0.54322827,-5.8706274,-58.142002,0.009899533,0.11834283,11,-2.063942,1.3526917,0.3691435,-0.30843616,-0.20280927,2.8653622,6.969603,0.15021195,0.7873267,2.4676752,-0.014508009
16.48,0.16558242,3.0751023,0.7952141,2.6476364,-3.690415,-0.8531395,0.5216828,-5.9580674,-58.087406,0.010035123,0.13723867,11,-2.1860003,1.3648987,0.6363809,-0.53863674,-0.33886284,2.349031,5.5822687,0.0033897348,0.47239587,2.5770075,-0.024050236
16.52,0.16558242,3.0751023,0.95146114,2.7246656,-3.6567705,-0.87020516,0.49268955,-6.0500264,-58.033344,0.0063813007,0.14857616,11,-2.298975,1.3515472,0.84111094,-0.7248312,-0.4266411,1.9257307,3.9061756,-0.09134555,0.28343722,2.666473,-0.04344237
16.56,-0.04734624,3.0751023,1.058925,2.7878141,-3.6174343,-0.8889075,0.45808673,-6.146198,-57.980747,0.0010548439,0.15537865,11,-2.4042845,1.3149261,0.9834051,-0.8650705,-0.4675582,1.5787125,2.6865973,-0.13316143,0.17006248,2.7395368,-0.06747687
16.6,-0.04734624,3.0751023,0.95347613,2.8395834,-3.5741777,-0.9078851,0.41921917,-6.2463007,-57.930454,-0.009208617,0.074288696,11,-2.5025725,1.2573242,1.081413,-0.97168905,-0.47443956,1.2942314,-2.6362226,-0.25658652,-2.0272489,2.7991426,-0.09237945
16.64,-0.04734624,3.0751023,0.507343,2.8820238,-3.5407374,-0.9213937,0.38863045,-6.3496423,-57.882313,-0.020763723,0.02563472,11,-2.5835395,1.203537,0.8360088,-0.76471794,-0.33771545,1.0610104,-11.153329,-0.28887767,-1.2163494,2.848188,-0.10488927
16.68,-0.04734624,3.0751023,0.16128986,2.9168167,-3.5243583,-0.92763525,0.37348738,-6.455418,-57.83561,-0.02216376,-0.0035576634,11,-2.6443958,1.1675835,0.40947795,-0.37857667,-0.156039,0.8698225,-8.651328,-0.03500092,-0.7298096,2.8891125,-0.09544313
16.72,-0.04734624,3.0751023,-0.059076257,2.9453397,-3.5204487,-0.92908835,0.36985788,-6.5630293,-57.789795,-0.01785833,-0.021073096,11,-2.6902795,1.1453629,0.0977397,-0.09073764,-0.03632754,0.7130742,-5.509153,0.107635744,-0.4378858,2.9231288,-0.069122255
16.76,-0.04734624,3.0751023,-0.19160308,2.9687228,-3.524353,-0.9276372,0.37348253,-6.6719475,-57.744274,-0.011835562,-0.031582355,11,-2.7229548,1.1380196,-0.09760857,0.0906162,0.036278367,0.5845785,-3.3131707,0.1505692,-0.2627315,2.9509447,-0.03869331
16.8,0.0654437,4.68819,-0.27003855,2.9878926,-3.532934,-0.9243983,0.38142866,-6.781727,-57.698498,-0.006087173,-0.03788791,11,-2.744484,1.1444092,-0.21452308,0.19865334,0.08097291,0.4792452,-1.9608866,0.14370973,-0.15763883,2.973507,-0.011065125
16.84,0.0654437,4.68819,-0.18336493,3.2942863,-3.543442,-0.9203392,0.39112106,-6.894687,-57.650898,0.00011217152,0.003444735,11,-2.8240085,1.1899948,-0.2627015,0.24231002,0.10147691,7.6598406,2.1668406,0.15498361,1.0333161,3.0644777,0.009330273
16.88,0.0654437,4.68819,0.022845365,3.5454679,-3.5486846,-0.91827613,0.3959406,-7.0182676,-57.598366,0.0050559607,0.02824432,11,-3.0895114,1.3133049,-0.13106465,0.120488554,0.05157739,6.27954,5.155257,0.12359473,0.61998963,3.3570154,0.01728654
16.92,0.0654437,4.68819,0.20916374,3.7513862,-3.545721,-0.91944546,0.39321753,-7.150704,-57.542137,0.004834014,0.043124072,11,-3.310907,1.405716,0.07408857,-0.0680767,-0.029233098,5.147958,4.6579595,-0.0055486686,0.3719938,3.5969505,0.009427428
16.96,0.0654437,4.68819,0.34598953,3.920198,-3.5357914,-0.9233046,0.38406852,-7.290586,-57.483326,0.000660226,0.052051924,11,-3.4970522,1.4702797,0.24824142,-0.22872537,-0.09647906,4.220295,3.4206445,-0.1043447,0.2231963,3.7935326,-0.01440835
17.0,0.0654437,4.68819,0.43923953,4.05859,-3.5208561,-0.92893755,0.3702364,-7.4368076,-57.422962,-0.005556127,0.05740864,11,-3.655541,1.5090942,0.37338138,-0.34580305,-0.14082342,3.4597993,2.3312502,-0.15540883,0.13391785,3.954491,-0.04843998
17.04,-0.2407541,4.68819,0.50204134,4.172044,-3.5025299,-0.93556625,0.3531512,-7.588496,-57.362007,-0.012421912,0.060622662,11,-3.7922144,1.5238762,0.45815706,-0.42712986,-0.1657173,2.8363466,1.5700452,-0.17164461,0.0803506,4.0860267,-0.08646202
17.08,-0.2407541,4.68819,0.29876202,4.2650537,-3.481912,-0.9426482,0.33378804,-7.744951,-57.301323,-0.023289535,-0.059928045,11,-3.911364,1.5171051,0.51544905,-0.48407912,-0.17704815,2.3252487,-5.081983,-0.27169058,-3.0137677,4.193432,-0.12452984
17.12,-0.2407541,4.68819,-0.5014769,4.341303,-3.477886,-0.9439843,0.3299903,-7.9051056,-57.24036,-0.029560134,-0.13225846,11,-4.0038705,1.5240669,0.1006484,-0.09494349,-0.033403933,1.9062281,-20.005972,-0.15676497,-1.8082604,4.2825184,-0.11745691
17.16,-0.2407541,4.68819,-1.2496784,4.4038124,-3.5060856,-0.9343046,0.35647562,-8.067694,-57.177612,-0.01373422,-0.17565672,11,-4.064703,1.5686989,-0.7049918,0.6621331,0.24199337,1.5627384,-18.705038,0.39564785,-1.0849565,4.3568735,-0.016674995
17.2,-0.2407541,6.906427,-1.7844306,4.455057,-3.5621278,-0.9128706,0.40824905,-8.231514,-57.11149,0.01755875,-0.20169567,11,-4.0955067,1.6530991,-1.4010549,1.2943357,0.5358502,1.2811184,-13.368806,0.78232425,-0.6509736,4.4135437,0.16292119
17.24,-0.2407541,6.906427,-1.3846381,4.8154573,-3.6291547,-0.8834776,0.46847337,-8.398161,-57.038826,0.050577585,-0.21731903,11,-4.166174,1.8165588,-1.6756713,1.5056081,0.73482394,9.010005,9.994814,0.82547086,-0.39058402,4.531731,0.34685254
17.28,-0.071795166,6.906427,-1.1441319,5.1758575,-3.6817746,-0.8576151,0.514292,-8.5751295,-56.95408,0.06511353,-0.22669305,11,-4.4242144,2.1186829,-1.3154984,1.1454657,0.6465629,9.010005,6.0126543,0.3633986,-0.23435056,4.883895,0.45832372
17.32,-0.071795166,6.906427,-1.0907894,5.487706,-3.7280242,-0.83292073,0.55339235,-8.761036,-56.856106,0.073545955,-0.1647339,11,-4.6476603,2.4493217,-1.1562407,0.9775087,0.6173596,7.796216,1.3335615,0.21081065,1.5489787,5.2265687,0.5318887
17.36,-0.071795166,6.906427,-0.91785634,5.7433596,-3.7704287,-0.8087127,0.5882038,-8.953562,-56.745457,0.08211598,-0.12755841,11,-4.8131466,2.7662277,-1.0601103,0.8702859,0.60520023,6.3913345,4.3233275,0.21425058,0.9293873,5.5195584,0.5940275
17.4,-0.071795166,6.906427,-0.7506366,5.9529448,-3.8056736,-0.7874836,0.61633563,-9.150619,-56.62335,0.08607795,-0.105253115,11,-4.9264193,3.0527115,-0.88112354,0.70329607,0.5307287,5.2396297,4.180494,0.09904932,0.5576324,5.760969,0.6323674
17.44,-0.071795166,6.906427,-0.64318293,6.1247625,-3.8347087,-0.76925886,0.6389373,-9.350506,-56.49082,0.086027585,-0.091869935,11,-4.997182,3.31316,-0.7258773,0.5650416,0.4556179,4.2954445,2.686341,-0.0012591481,0.3345795,5.961028,0.6442082
17.48,-0.071795166,6.906427,-0.59935963,6.2656183,-3.8600595,-0.7528158,0.65823126,-9.551892,-56.348858,0.08424248,-0.08384003,11,-5.0346613,3.549099,-0.6337702,0.4823491,0.41107684,3.5213947,1.0955826,-0.044627674,0.2007477,6.126301,0.64215374
17.52,0.07779996,6.906427,-0.602045,6.381092,-3.8841345,-0.7367523,0.6761628,-9.753728,-56.198353,0.08271907,-0.07902208,11,-5.045891,3.7626266,-0.6018758,0.44828802,0.40158778,2.8868437,-0.0671342,-0.038085133,0.12044869,6.2617197,0.6397197
17.56,0.07779996,6.906427,-0.511001,6.4757576,-3.908598,-0.71999216,0.6939821,-9.955159,-56.040062,0.08390422,-0.016293265,11,-5.035782,3.9572716,-0.6115854,0.44548362,0.41900277,2.3666382,2.2761002,0.029628724,1.5682204,6.371999,0.6455381
17.6,0.07779996,5.9203596,-0.09642525,6.553364,-3.9251885,-0.70838004,0.70583117,-10.155883,-55.875114,0.08237847,0.021344025,11,-5.018091,4.1236877,-0.41476488,0.29622614,0.29030293,1.940155,10.364393,-0.038143806,0.9409322,6.465343,0.62078714
17.64,0.07779996,5.9203596,-0.2144248,6.1929636,-3.9313633,-0.70400816,0.71019185,-10.35288,-55.707695,0.07674964,0.0439264,11,-4.924917,4.185486,-0.15437007,0.109016895,0.10929704,-9.010005,-2.9499888,-0.1407208,0.56455934,6.43968,0.5510199
17.68,0.07779996,5.9203596,0.13875628,5.9964705,-3.936343,-0.700463,0.71368873,-10.538351,-55.546463,0.07173242,0.057475824,11,-4.6367884,4.0308,-0.12449026,0.08742213,0.08862913,-4.9123287,8.829527,-0.12543052,0.3387356,6.1246347,0.4857974
17.72,0.07779996,5.9203596,0.5794939,5.9416094,-3.9259226,-0.7078617,0.70635104,-10.717425,-55.387714,0.053145964,0.06560548,11,-4.476857,3.9687157,0.26050806,-0.18344223,-0.18496811,-1.3715267,11.01844,-0.46466133,0.20324132,5.9723024,0.35293078
17.76,-0.1265646,5.9203596,0.8804681,5.9262924,-3.8993063,-0.72640926,0.68726236,-10.89405,-55.22892,0.023796797,0.07048327,11,-4.4156075,3.96986,0.6654084,-0.47721714,-0.46368837,-0.38292408,7.524355,-0.7337292,0.12194477,5.9358735,0.1509378
17.8,-0.1265646,5.9203596,0.8572301,5.922016,-3.8621771,-0.75142026,0.65982395,-11.0701475,-55.070293,-0.010952685,-0.008335881,11,-4.4024467,3.965664,0.9282291,-0.68596005,-0.6252751,-0.10690689,-0.5809486,-0.86873704,-1.9704787,5.9247274,-0.07504034
17.84,-0.1265646,5.9203596,0.26082364,5.920822,-3.8334267,-0.7700773,0.6379506,-11.24649,-54.912144,-0.03732339,-0.05562737,11,-4.4085503,3.953743,0.7187605,-0.5468339,-0.46642572,-0.029850006,-14.910162,-0.6592676,-1.1822872,5.9172173,-0.23225045
17.88,-0.1265646,5.9203596,-0.40481263,5.9204884,-3.829923,-0.7723078,0.6352485,-11.423198,-54.754463,-0.0387861,-0.084002264,11,-4.4177055,3.9420128,0.087594986,-0.067552924,-0.055763125,-0.00834465,-16.640907,-0.03656773,-0.7093724,5.915986,-0.23810649
17.92,-0.1265646,5.9203596,-0.9472223,5.920396,-3.8520098,-0.75808996,0.65215003,-11.6001005,-54.59702,-0.01866518,-0.1010272,11,-4.4225693,3.9361,-0.55217147,0.42253882,0.35544634,-0.0023126602,-13.560242,0.50302297,-0.42562336,5.919633,-0.09973931
17.96,-0.1265646,5.9203596,-1.3228388,5.92037,-3.8941026,-0.7299757,0.68347305,-11.776434,-54.438946,0.014288915,-0.11124217,11,-4.4083357,3.9518356,-1.05232,0.7830754,0.7028565,-0.00064373016,-9.390412,0.82385236,-0.25537425,5.918951,0.12823462
18.0,-0.0037275634,1.2518103,-1.5504504,5.9203625,-3.9496408,-0.6909108,0.72293997,-11.95097,-54.278893,0.05188134,-0.11737115,11,-4.363394,4.0013313,-1.3884544,0.98667294,0.9766221,-0.00019073486,-5.6902914,0.9398106,-0.15322454,5.9074383,0.3899088
18.04,-0.0037275634,1.2518103,-2.3475072,5.5599623,-4.021919,-0.63689977,0.7709466,-12.119615,-54.11782,0.09865637,-0.07191371,11,-4.2161226,4.0267944,-1.8069506,1.2001663,1.3502762,-9.010005,-19.92642,1.1693758,1.136436,5.789691,0.6857412
18.08,-0.0037275634,1.2518103,-2.5917466,5.199562,-4.118644,-0.5594688,0.8288514,-12.273815,-53.96261,0.16397902,-0.044639252,11,-3.8550138,3.88031,-2.4181366,1.4476194,1.9357741,-9.010005,-6.1059833,1.6330663,0.68186146,5.37296,1.0243211
18.12,-0.0037275634,1.2518103,-2.7384248,4.839162,-4.2237372,-0.46943587,0.8829666,-12.412781,-53.81276,0.22460192,-0.028274575,11,-3.4741402,3.7462234,-2.627325,1.3528794,2.2508235,-9.010005,-3.6669552,1.5155725,0.40911692,4.938676,1.308938
18.16,-0.0037275634,1.2518103,-2.8762853,4.4787617,-4.334618,-0.36884946,0.92948914,-12.535088,-53.66743,0.27580705,-0.018455772,11,-3.0576706,3.633213,-2.7720213,1.163064,2.5146604,-9.010005,-3.4465134,1.2801282,0.24547009,4.5048523,1.5019629
18.2,-0.0037275634,1.2518103,-2.9878454,4.1183615,-4.4508657,-0.2585523,0.9659973,-12.639352,-53.526237,0.316467,-0.01256449,11,-2.6066065,3.5298347,-2.9061913,0.9127036,2.7574286,-9.010005,-2.7890027,1.0164983,0.14728205,4.083755,1.6053278
18.24,-0.11732823,1.2518103,-3.0309107,3.7579613,-4.571015,-0.14090364,0.9900233,-12.724455,-53.389458,0.34502295,-0.00902972,11,-2.1275759,3.4194946,-3.0037284,0.6006509,2.941217,-9.010005,-1.0766327,0.71389896,0.08836924,3.6851625,1.6245304
18.28,-0.11732823,1.2518103,-3.1067505,3.397561,-4.6918907,-0.020496828,0.9997899,-12.789726,-53.258118,0.35613438,-0.052349124,11,-1.6317844,3.2835007,-3.021896,0.24416447,3.0101702,-9.010005,-1.895994,0.27778596,-1.0829852,3.316257,1.5641402
18.32,-0.11732823,1.2518103,-3.3021696,3.0371609,-4.818719,0.10612968,0.9943523,-12.83453,-53.13371,0.35164195,-0.07834077,11,-1.1200905,3.110218,-3.1707048,-0.13594031,3.1656628,-9.010005,-4.885477,-0.1123108,-0.6497911,2.9737775,1.443851
18.36,-0.11732823,1.2518103,-3.2520204,2.6767607,-4.951126,0.23647575,0.97163737,-12.8591385,-53.0185,0.3366764,-0.09393576,11,-0.6152153,2.8801918,-3.3101797,-0.5678728,3.2586517,-9.010005,1.25373,-0.3741391,-0.38987473,2.6530185,1.2788618
18.4,-0.11732823,1.8082818,-2.9254265,2.3163605,-5.0786552,0.35813186,0.933671,-12.865324,-52.9153,0.3039732,-0.10329275,11,-0.15463829,2.5800705,-3.1882286,-0.94915926,3.0414026,-9.010005,8.164846,-0.81757975,-0.23392476,2.3535562,1.0683868
18.44,-0.11732823,1.8082818,-2.3785386,1.9559604,-5.1906905,0.46027198,0.887778,-12.856246,-52.82679,0.24921158,-0.10890694,11,0.22695065,2.2127151,-2.8008819,-1.1473254,2.5535033,-9.010002,13.672197,-1.3690405,-0.14035478,2.0688589,0.8169689
19.56,0.1338949,1.5076714,0.8130272,1.5151988,-4.4948807,-0.2157973,0.97643816,-10.865921,-51.01001,0.029224034,0.1724082,14,-0.27594566,1.5041351,0.9541869,-0.18808246,-0.93540734,-0.48584342,-6.065635,1.3647838,-0.6418884,1.5282433,-0.05514443
19.6,0.1338949,3.461809,0.72486085,1.5097731,-4.4635963,-0.24623394,0.96921045,-10.881476,-50.951496,0.04425272,0.15700287,14,-0.38888454,1.462841,0.7821083,-0.18069297,-0.7609159,-0.13564229,-2.2041588,0.37571713,-0.38513318,1.5135573,0.016709834
19.64,0.1338949,3.461809,0.6298622,1.86153,-4.438194,-0.27077228,0.96264344,-10.900479,-50.89048,0.044508107,0.14775968,14,-0.47507286,1.5254021,0.63506365,-0.16417503,-0.61345845,8.7939205,-2.3749664,0.006384682,-0.23107976,1.597055,0.0442892
19.68,0.42984617,3.461809,0.71555156,2.1499002,-4.411845,-0.29603967,0.95517564,-10.925059,-50.817146,0.03663123,0.14221376,14,-0.61450005,1.8333435,0.6587148,-0.18669516,-0.63168484,7.209256,2.142234,-0.19692191,-0.13864785,1.9330814,0.044213057
19.72,0.42984617,3.461809,0.9706126,2.386306,-4.3824363,-0.3239983,0.9460577,-10.954714,-50.733913,0.03375251,0.25726673,14,-0.7413626,2.080822,0.7352233,-0.22794902,-0.6989658,5.910146,6.376526,-0.07196805,2.8763242,2.208778,0.027188957
19.76,0.42984617,3.461809,1.5708985,2.5801117,-4.336981,-0.3666523,0.93035805,-10.990419,-50.64331,0.03729641,0.3262985,14,-0.89263916,2.2650719,1.1363864,-0.39249063,-1.0663502,4.8451424,15.007149,0.08859755,1.7257943,2.434616,-1.9788742e-05
19.8,0.42984617,3.461809,2.0863454,2.7389934,-4.268175,-0.42974818,0.9029488,-11.033903,-50.54798,0.030993333,0.3677176,14,-1.0870934,2.383232,1.7201424,-0.6852314,-1.5773968,3.9720416,12.886172,-0.15757693,1.0354773,2.619113,-0.042600095
19.84,0.42984617,3.461809,2.4797661,2.8692448,-4.180064,-0.50753784,0.8616295,-11.086388,-50.45035,0.016605588,0.39256904,14,-1.3121128,2.4407387,2.202773,-1.0329828,-1.9447416,3.2562852,9.835518,-0.35969365,0.62128603,2.7689593,-0.10821223
19.88,0.42984617,3.461809,2.7726202,2.9760249,-4.0773487,-0.5932099,0.8050478,-11.148839,-50.35282,-0.0021378323,0.4074799,14,-1.5612841,2.4382591,2.5678873,-1.414542,-2.141802,2.6695013,7.321352,-0.4685855,0.37277192,2.8890843,-0.18949115
19.92,-0.08778946,3.461809,2.992088,3.063563,-3.9637637,-0.68063223,0.73262525,-11.2219515,-50.25781,-0.022394478,0.4164264,14,-1.8278122,2.3753166,2.839625,-1.810564,-2.1855578,2.188456,5.4866967,-0.50641614,0.22366196,2.9842849,-0.2776158
19.96,-0.08778946,3.461809,2.8841121,3.135327,-3.8420055,-0.7645762,0.6445334,-11.306064,-50.167763,-0.048708893,0.28842637,14,-2.1028042,2.2511482,3.0439556,-2.2022963,-2.0985992,1.7940998,-2.699399,-0.6578604,-3.2000005,3.0586944,-0.36584687
20.0,-0.08778946,1.0479056,2.0957835,3.1941593,-3.7335234,-0.829865,0.55796427,-11.400103,-50.083942,-0.076854855,0.16042635,14,-2.350974,2.0955086,2.712053,-2.1642282,-1.6322196,1.4708042,-19.708216,-0.70364904,-3.2000005,3.12021,-0.42722976
20.04,-0.08778946,1.0479056,2.173742,2.833759,-3.6442459,-0.8763075,0.48175225,-11.498616,-50.008392,-0.11075035,0.061140027,14,-2.46284,1.888752,2.2319376,-1.9053005,-1.1610627,-9.010005,1.9489646,-0.8473873,-2.482158,3.0681157,-0.4686488
20.08,-0.08778946,1.0479056,1.3909496,2.4733589,-3.5653975,-0.91153085,0.41123167,-11.589088,-49.946285,-0.13805501,0.0015682317,14,-2.2618055,1.5526772,1.971209,-1.7630144,-0.8805841,-9.010005,-19.56981,-0.6826166,-1.4892949,2.7002156,-0.48518705
20.12,-0.08778946,1.0479056,0.7023256,2.1129587,-3.5173693,-0.93022287,0.36699507,-11.670419,-49.89657,-0.13044329,-0.03417484,14,-2.0332575,1.2429237,1.2007058,-1.1059151,-0.46730042,-9.010005,-17.215601,0.19029304,-0.8935768,2.3475294,-0.41000062
20.16,0.17361034,1.0479056,0.2012276,1.7525587,-3.494951,-0.93821585,0.34605062,-11.741668,-49.858234,-0.10199851,-0.05562069,14,-1.7812252,0.9583473,0.5604565,-0.5236112,-0.19982457,-9.009999,-12.52745,0.71111953,-0.5361462,2.0028105,-0.28274256
20.2,0.17361034,1.0479056,0.22129023,1.3921587,-3.4905977,-0.9397134,0.34196302,-11.801669,-49.829575,-0.054131165,0.03607172,14,-1.5000343,0.7164955,0.10883212,-0.10218993,-0.037439167,-9.009999,0.50156564,1.1966835,2.2923102,1.6546173,-0.16034418
20.24,0.17361034,1.0479056,0.35412097,1.144021,-3.4802804,-0.94319147,0.33224967,-11.850923,-49.809475,-0.0025304407,0.09108717,14,-1.2313366,0.502491,0.25793314,-0.2428338,-0.086951256,-6.2034426,3.3207684,1.2900181,1.3753862,1.3283386,-0.06483406
20.28,0.17361034,1.0479056,0.388484,1.0747409,-3.4671156,-0.9474836,0.31980434,-11.893596,-49.79499,0.034578077,0.12409644,14,-1.0668278,0.36211014,0.32911897,-0.31113327,-0.10730326,-1.7320037,0.8590758,0.927713,0.82523173,1.1266062,-0.0019172728
20.32,0.17361034,1.0479056,0.43788475,1.055398,-3.4514089,-0.9523896,0.3048836,-11.934701,-49.78309,0.05200868,0.14390199,14,-1.0276318,0.2975464,0.39266944,-0.37301853,-0.12264997,-0.48357248,1.2350187,0.4357651,0.49513876,1.0694228,0.029927969
20.36,0.17361034,1.0479056,0.4754119,1.0499973,-3.433516,-0.9576921,0.28779477,-11.975543,-49.772625,0.06079348,0.15578534,14,-1.0210514,0.26159286,0.44732094,-0.42722076,-0.13256222,-0.13501644,0.9381786,0.21962002,0.2970837,1.0531379,0.04332784
20.4,-0.15933213,6.691555,0.50081843,1.0484896,-3.4141657,-0.96308136,0.26921043,-12.016469,-49.76326,0.06568312,0.16291533,14,-1.0231495,0.23412704,0.48375726,-0.46460852,-0.13473183,-0.037693977,0.6351635,0.12224093,0.17824993,1.0484056,0.049959123
20.44,-0.15933213,6.691555,0.4148676,1.4088895,-3.3953767,-0.9679693,0.25106856,-12.061098,-49.75418,0.052115988,0.034915328,14,-1.1157274,0.22697449,0.46972632,-0.45354664,-0.12219846,9.009999,-2.1487706,-0.33917826,-3.2,1.1369761,0.06041974
20.48,-0.15933213,6.691555,0.13406016,1.7692895,-3.3820052,-0.9712398,0.23810335,-12.119782,-49.741882,0.019603785,-0.042783655,14,-1.4671087,0.3074646,0.3342867,-0.32413045,-0.08176267,9.009999,-7.0201864,-0.81280506,-1.9424746,1.4981227,0.05070162
20.52,-0.15933213,6.691555,-0.14823414,2.1296895,-3.3796945,-0.97178745,0.23585841,-12.192266,-49.725216,-0.0017707152,-0.08940304,14,-1.8121004,0.4166603,0.05776882,-0.05612336,-0.013691187,9.009999,-7.057358,-0.5343625,-1.1654847,1.8592492,0.022493869
20.56,-0.15933213,6.691555,-0.39166546,2.4900897,-3.3882668,-0.9697299,0.24418014,-12.278413,-49.70371,-0.011396847,-0.11737468,14,-2.1536589,0.5376816,-0.2143085,0.2080433,0.05143881,9.010005,-6.085783,-0.24065329,-0.699291,2.2197585,0.0044748783
20.6,-0.15933213,6.691555,-0.58098626,2.8504899,-3.4060142,-0.9652438,0.26135096,-12.378075,-49.67689,-0.01234879,-0.13415766,14,-2.4915457,0.67043304,-0.44368505,0.42927042,0.1121521,9.010005,-4.73302,-0.023798574,-0.4195744,2.5801673,0.0040365458
20.64,0.35124063,6.691555,-0.7146084,3.21089,-3.4307506,-0.9584843,0.28514525,-12.4910555,-49.644176,-0.0076660356,-0.14422745,14,-2.824521,0.8178711,-0.6184101,0.59485734,0.16898811,9.010005,-3.3405528,0.11706886,-0.2517447,2.9404712,0.02148217
20.68,0.35124063,6.691555,-0.61641324,3.5712903,-3.4602993,-0.94964147,0.31333855,-12.617106,-49.604866,0.0040101605,-0.016227439,14,-3.1512737,0.9827614,-0.7387161,0.7048324,0.22107065,9.010005,2.4548783,0.2919049,3.2,3.300517,0.05414462
20.72,0.35124063,6.691555,-0.0035168827,3.9316905,-3.4795854,-0.94342214,0.33159408,-12.756271,-49.559235,0.018056862,0.11177257,14,-3.479123,1.1407852,-0.4821539,0.4563883,0.15548319,9.010005,15.322409,0.35116753,3.2,3.6605594,0.07741463
20.76,0.35124063,6.691555,0.75496256,4.2920904,-3.4719403,-0.94592965,0.32437187,-12.9090395,-49.50882,0.018009622,0.2075598,14,-3.8192034,1.260376,0.19112825,-0.18055514,-0.062687695,9.009999,18.961987,-0.0011810102,2.3946807,4.0215282,0.046615124
20.8,0.35124063,6.320178,1.3775909,4.6524906,-3.434785,-0.9573262,0.2890097,-13.076079,-49.45569,0.0007249722,0.26503214,14,-4.175997,1.3282776,0.92888474,-0.8840546,-0.28491318,9.010005,15.565708,-0.43211624,1.4368087,4.381676,-0.064691305
