s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
25.377641,-4.731650,3.534573,-1.760478,0.597265,3.381357,-0.055909,0.810010,0.500872
25.477553,-4.633061,3.518715,-1.699720,0.619921,3.379705,-0.032405,0.800448,0.487301
25.577465,-4.533612,3.508938,-1.638210,0.603475,3.378747,0.159241,0.809387,0.487884
25.677376,-4.433823,3.505175,-1.579171,0.579105,3.383452,0.419579,0.830813,0.502685
25.777288,-4.333926,3.507185,-1.522666,0.550964,3.395820,0.696992,0.841266,0.530713
25.877200,-4.234334,3.514685,-1.469063,0.522506,3.416265,0.954788,0.868422,0.559457
25.977112,-4.135232,3.527379,-1.418189,0.496028,3.444076,1.172434,0.903697,0.585763
26.077024,-4.036904,3.544962,-1.369916,0.470620,3.477921,1.367517,0.930727,0.618959
26.176936,-3.939491,3.567154,-1.324093,0.446730,3.516987,1.533675,0.971609,0.661587
26.276848,-3.843178,3.593667,-1.280631,0.423468,3.560290,1.683189,1.020183,0.681130
26.376760,-3.748065,3.624234,-1.239439,0.401226,3.607216,1.821009,1.050773,0.650462
26.476672,-3.654253,3.658588,-1.200441,0.379526,3.657306,1.955462,1.084838,0.625171
26.576584,-3.561816,3.696473,-1.163588,0.358264,3.710342,2.089465,1.129939,0.611470
26.676496,-3.470781,3.737647,-1.128843,0.337278,3.766187,2.234650,1.184617,0.587028
26.776408,-3.381202,3.781857,-1.096172,0.316848,3.825010,2.400720,1.241350,0.552007
26.876320,-3.293044,3.828892,-1.065520,0.296728,3.887212,2.571498,1.304553,0.530501
26.976232,-3.206344,3.878506,-1.036898,0.276292,3.952754,2.758060,1.358482,0.524411
27.076144,-3.121017,3.930511,-1.010304,0.256002,4.021864,2.945364,1.419586,0.525971
27.176056,-3.037076,3.984659,-0.985873,0.233063,4.094380,3.169850,1.486747,0.519612
27.275968,-2.954386,4.040768,-0.963728,0.210172,4.171014,3.410481,1.559039,0.527490
27.375880,-2.872929,4.098568,-0.944073,0.183297,4.251924,3.741344,1.624369,0.517555
27.475792,-2.792495,4.157886,-0.927102,0.156327,4.338947,4.046205,1.683948,0.523747
27.575704,-2.713071,4.218396,-0.912840,0.129320,4.431139,4.380264,1.744017,0.537115
27.675616,-2.634336,4.280005,-0.901265,0.102176,4.528827,4.776946,1.808444,0.549221
27.775528,-2.556295,4.342332,-0.893205,0.059325,4.633014,5.618457,1.876636,0.564539
27.875440,-2.478568,4.405167,-0.889399,0.017047,4.752633,6.527671,1.948026,0.571675
27.975352,-2.401019,4.468108,-0.889064,-0.010335,4.887935,-3.363834,1.984586,0.567451
28.075264,-2.323353,4.531012,-0.891460,-0.037236,4.818686,-6.108105,1.908427,0.559056
28.175176,-2.245553,4.593587,-0.895508,-0.043838,4.690329,-5.982214,1.834395,0.568702
28.275088,-2.167370,4.655910,-0.900221,-0.050819,4.561118,-5.468549,1.762501,0.578911
28.375000,-2.088911,4.717755,-0.906805,-0.081012,4.439713,-5.061284,1.693113,0.594323
28.474912,-2.009939,4.778974,-0.916420,-0.111428,4.324314,-4.789488,1.626275,0.626264
28.574824,-1.930281,4.839330,-0.928773,-0.135788,4.212201,-4.508684,1.562093,0.671847
28.674736,-1.849860,4.898564,-0.943552,-0.160150,4.103863,-4.235078,1.492593,0.708143
28.774648,-1.768458,4.956532,-0.960854,-0.186150,3.999428,-3.948184,1.419690,0.745926
28.874560,-1.686028,5.012950,-0.980753,-0.212297,3.899549,-3.666883,1.348925,0.794691
28.974472,-1.602369,5.067639,-1.003357,-0.240106,3.804438,-3.426054,1.280402,0.850197
