s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
21.676191,-4.433676,3.499316,1.537210,-0.620481,3.351578,-0.054897,0.508446,0.825007
21.776081,-4.533335,3.505799,1.474221,-0.630626,3.349941,-0.031868,0.491026,0.806413
21.875972,-4.632396,3.518506,1.412698,-0.601554,3.348991,0.298094,0.487378,0.800324
21.975862,-4.730517,3.537141,1.353991,-0.572663,3.357870,0.589073,0.498067,0.812580
22.075752,-4.827407,3.561349,1.298483,-0.538999,3.375349,0.907263,0.522453,0.836804
22.175643,-4.922868,3.590742,1.246266,-0.506467,3.402092,1.189252,0.558975,0.866237
22.275533,-5.016707,3.624919,1.197303,-0.474157,3.436833,1.454635,0.605615,0.900502
22.375423,-5.108843,3.663511,1.151495,-0.443128,3.478854,1.697292,0.638817,0.939255
22.475313,-5.199163,3.706134,1.108753,-0.412860,3.527253,1.920770,0.678662,0.982148
22.575204,-5.287668,3.752456,1.068985,-0.383415,3.581235,2.129441,0.726656,1.003274
22.675094,-5.374318,3.802123,1.032140,-0.354438,3.640147,2.338775,0.728744,1.036729
22.774984,-5.459173,3.854837,0.998153,-0.326067,3.703770,2.549883,0.719596,1.081559
22.874875,-5.542251,3.910277,0.966987,-0.298054,3.771913,2.779875,0.713782,1.115035
22.974765,-5.623658,3.968178,0.938593,-0.270450,3.844827,3.044415,0.700233,1.068623
23.074655,-5.703457,4.028246,0.912948,-0.243093,3.923125,3.324580,0.698110,1.010098
23.174545,-5.781788,4.090245,0.890019,-0.215986,4.006881,3.620553,0.707786,0.957705
23.274436,-5.858752,4.153911,0.869794,-0.188996,4.096146,3.905617,0.717154,0.915257
23.374326,-5.934510,4.219026,0.852253,-0.162283,4.190307,4.214927,0.724656,0.870646
23.474216,-6.009196,4.285356,0.837360,-0.135924,4.289608,4.525537,0.731960,0.821409
23.574106,-6.082980,4.352698,0.825092,-0.109865,4.393729,4.826889,0.738612,0.783167
23.673997,-6.156017,4.420844,0.815392,-0.084336,4.502129,5.158245,0.757418,0.744897
23.773887,-6.228478,4.489604,0.808242,-0.058790,4.615158,5.636357,0.787388,0.696968
23.873777,-6.300536,4.558790,0.803651,-0.033137,4.735580,6.167615,0.805980,0.660843
23.973668,-6.372361,4.628209,0.801623,-0.007462,4.863938,6.500353,0.835863,0.625662
24.073558,-6.444140,4.697688,0.802161,0.018259,4.995652,6.395330,0.867618,0.601923
24.173448,-6.516037,4.767028,0.805272,0.044006,5.121933,5.684136,0.907536,0.580465
24.273338,-6.588247,4.836060,0.810954,0.069762,5.231613,2.728931,0.948173,0.553704
24.373229,-6.660925,4.904576,0.819210,0.095545,5.283461,-3.744419,0.988846,0.534127
24.473119,-6.734265,4.972405,0.830042,0.121316,5.212188,-3.145529,1.030744,0.517480
24.573009,-6.808406,5.039327,0.843442,0.146787,5.151552,-2.578736,1.081293,0.512400
24.672900,-6.883531,5.105165,0.859340,0.171500,5.101304,-2.099740,1.138299,0.505867
24.772790,-6.959762,5.169698,0.877650,0.193040,5.060022,-1.790398,1.190471,0.500291
24.872680,-7.037226,5.232759,0.897682,0.208049,5.024553,-1.593484,1.249756,0.511242
24.972570,-7.115985,5.294198,0.919142,0.218671,4.992773,-1.591888,1.297978,0.514921
25.072461,-7.196062,5.353907,0.941071,0.220420,4.960822,-1.624565,1.353653,0.524950
25.172351,-7.277437,5.411840,0.963189,0.222687,4.928002,-1.647753,1.404063,0.521179
25.272241,-7.360079,5.467946,0.985588,0.225800,4.894488,-1.652536,1.456810,0.528890
25.372132,-7.443966,5.522175,1.008304,0.229076,4.860645,-1.655313,1.516109,0.537242
