s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
12.386981,-12.484857,1.722105,1.122809,0.123741,4.052750,5.049883,1.592294,1.201894
12.486876,-12.575136,1.764867,1.133528,0.090933,4.175368,5.481062,1.534411,1.259702
12.586771,-12.665822,1.806816,1.140985,0.058294,4.304505,5.935249,1.481781,1.321862
12.686666,-12.756732,1.848228,1.145180,0.025724,4.440108,3.243985,1.434719,1.375624
12.786561,-12.847766,1.889415,1.146123,-0.006974,4.512502,-6.351244,1.393472,1.429810
12.886456,-12.938755,1.930657,1.143780,-0.039931,4.369641,-5.885791,1.351986,1.488781
12.986351,-13.029589,1.972268,1.138135,-0.073199,4.232947,-5.406201,1.310176,1.547953
13.086246,-13.120106,2.014536,1.129142,-0.106886,4.103381,-4.970523,1.260200,1.601422
13.186141,-13.210172,2.057773,1.116764,-0.141073,3.980537,-4.536347,1.201367,1.660044
13.286036,-13.299614,2.102271,1.100935,-0.175899,3.865017,-4.144619,1.144654,1.723539
13.385931,-13.388259,2.148334,1.081604,-0.211205,3.756369,-3.839342,1.087959,1.782290
13.485826,-13.475910,2.196256,1.058718,-0.247065,3.652840,-3.560513,1.035950,1.843144
13.585721,-13.562347,2.246326,1.032209,-0.284145,3.554137,-3.286896,0.986069,1.909127
13.685616,-13.647327,2.298828,1.001907,-0.322647,3.460520,-3.016827,0.934026,1.978421
13.785511,-13.730571,2.354041,0.967720,-0.362174,3.372309,-2.759696,0.879446,2.043816
13.885406,-13.811758,2.412228,0.929505,-0.403093,3.289545,-2.528168,0.820471,2.114466
13.985301,-13.890538,2.473637,0.887155,-0.445187,3.211854,-2.315014,0.766176,2.190041
14.085196,-13.966502,2.538482,0.840514,-0.488841,3.139027,-2.079371,0.717642,2.207238
14.185091,-14.039212,2.606962,0.789387,-0.536408,3.072141,-1.813656,0.675801,2.146234
14.284986,-14.108141,2.679233,0.733237,-0.588108,3.012590,-1.570729,0.641620,2.092731
14.384881,-14.172739,2.755462,0.671906,-0.638987,2.960048,-1.283473,0.615959,2.029858
14.484776,-14.232308,2.835620,0.605376,-0.694130,2.916412,-0.902221,0.587397,1.969936
14.584671,-14.286227,2.919802,0.532936,-0.756486,2.885343,-0.371501,0.564726,1.919054
14.684566,-14.333557,3.007685,0.453892,-0.828255,2.872452,-0.366617,0.535813,1.879072
14.784461,-14.373558,3.099276,0.369695,-0.833590,2.859674,-0.339601,0.514657,1.851453
14.884356,-14.405751,3.193724,0.287687,-0.810909,2.847786,-0.426084,0.504157,1.837117
14.984251,-14.430137,3.290426,0.205638,-0.846833,2.832801,-0.146727,0.504208,1.821926
15.084146,-14.446303,3.388958,0.118966,-0.885143,2.827622,-0.089797,0.498077,1.808603
15.184041,-14.453728,3.488204,0.030271,-0.894434,2.824448,-0.030816,0.503073,1.804953
15.283936,-14.452255,3.588344,-0.059895,-0.906565,2.823357,-0.030816,0.518804,1.814851
15.383831,-14.441857,3.687521,-0.147994,-0.852445,2.822267,0.374576,0.544072,1.838828
15.483726,-14.422975,3.785799,-0.230866,-0.806823,2.835494,0.671563,0.578008,1.849175
15.583621,-14.396313,3.881978,-0.309218,-0.761431,2.859056,0.923635,0.605131,1.754895
15.683516,-14.362368,3.975990,-0.383023,-0.715440,2.891147,1.152942,0.639374,1.664113
15.783411,-14.321857,4.067194,-0.452268,-0.672923,2.930713,1.335299,0.675346,1.578057
15.883306,-14.275228,4.155617,-0.517683,-0.636767,2.975879,1.455381,0.709145,1.497462
15.983201,-14.223125,4.240812,-0.579479,-0.600441,3.024339,1.586618,0.749151,1.423641
16.083096,-14.165982,4.322764,-0.637736,-0.566151,3.076300,1.710373,0.794632,1.357618
16.182991,-14.104318,4.401312,-0.692957,-0.540520,3.131347,1.757184,0.844798,1.281536
16.282886,-14.038476,4.476450,-0.745766,-0.516767,3.186911,1.797486,0.893564,1.205755
16.382781,-13.968873,4.548061,-0.796194,-0.493142,3.242764,1.849073,0.942657,1.136718
16.482676,-13.895795,4.616187,-0.844344,-0.470969,3.299234,1.912613,0.995373,1.071724
16.582571,-13.819614,4.680782,-0.890346,-0.450241,3.356645,1.972971,1.051194,1.013985
16.682466,-13.740592,4.741895,-0.934331,-0.430471,3.414857,2.032884,1.105544,0.967174
16.782361,-13.659025,4.799548,-0.976366,-0.411186,3.473816,2.097676,1.144628,0.932667
16.882256,-13.575153,4.853807,-1.016509,-0.392624,3.533623,2.153638,1.187230,0.878417
16.982151,-13.489218,4.904734,-1.054812,-0.374209,3.593991,2.210779,1.228690,0.827752
17.082046,-13.401443,4.952412,-1.091290,-0.356226,3.654923,2.273794,1.270708,0.780534
17.181941,-13.312021,4.996940,-1.125992,-0.338538,3.716550,2.344192,1.315542,0.737293
17.281836,-13.221151,5.038415,-1.158939,-0.321193,3.779033,2.435550,1.356991,0.708923
17.381731,-13.128988,5.076958,-1.190179,-0.304262,3.842875,2.548568,1.387497,0.697098
17.481626,-13.035707,5.112677,-1.219737,-0.287609,3.908563,2.667846,1.402659,0.671205
17.581521,-12.941425,5.145707,-1.247652,-0.271248,3.976163,2.793565,1.421897,0.638178
17.681416,-12.846298,5.176165,-1.273936,-0.255057,4.045739,2.908429,1.445184,0.607458
17.781311,-12.750409,5.204194,-1.298618,-0.239095,4.116925,3.021533,1.472473,0.589303
17.881206,-12.653895,5.229921,-1.321708,-0.223248,4.189600,3.145876,1.498110,0.578863
17.981101,-12.556813,5.253493,-1.343228,-0.207583,4.263949,3.271931,1.516644,0.580652
18.080996,-12.459281,5.275043,-1.363183,-0.191991,4.339926,3.372416,1.518361,0.559366
18.180891,-12.361336,5.294722,-1.381591,-0.176538,4.416870,3.486250,1.524723,0.539590
18.280786,-12.263076,5.312668,-1.398455,-0.161127,4.495026,3.615435,1.535819,0.521568
18.380681,-12.164522,5.329033,-1.413787,-0.145822,4.574667,3.829394,1.547876,0.523565
18.480576,-12.065758,5.343958,-1.427589,-0.130537,4.657538,4.064689,1.562349,0.539396
18.580471,-11.966790,5.357596,-1.439870,-0.115337,4.743916,4.316638,1.575955,0.525853
18.680366,-11.867689,5.370091,-1.450632,-0.100148,4.833959,4.551934,1.574775,0.513447
18.780261,-11.768450,5.381595,-1.459881,-0.085002,4.927128,4.804903,1.567816,0.502024
18.880156,-11.669134,5.392255,-1.467614,-0.069845,5.023601,5.085076,1.566359,0.493759
18.980051,-11.569729,5.402223,-1.473840,-0.054819,5.123721,5.399286,1.570569,0.499672
19.079946,-11.470288,5.411645,-1.478567,-0.039816,5.227928,5.740450,1.580002,0.513492
19.179841,-11.370792,5.420672,-1.481845,-0.026083,5.336490,6.045265,1.589039,0.511874
19.279736,-11.271292,5.429438,-1.483781,-0.012685,5.448477,6.174496,1.580318,0.503130
19.379631,-11.171769,5.438075,-1.484515,-0.002770,5.560531,6.111728,1.571657,0.494515
19.479526,-11.072252,5.446684,-1.484344,0.006187,5.669265,6.050728,1.569291,0.491962
19.579421,-10.972737,5.455346,-1.483592,0.007154,5.774898,5.991380,1.573331,0.509324
19.679316,-10.873224,5.464080,-1.482939,0.005935,5.877624,1.353192,1.582071,0.518104
19.779211,-10.773717,5.472867,-1.482634,-0.001065,5.900578,-6.774696,1.590864,0.509318
19.879106,-10.674207,5.481643,-1.483168,-0.009624,5.784747,-6.346713,1.592783,0.500543
19.979001,-10.574696,5.490319,-1.484717,-0.022260,5.674089,-5.879019,1.585096,0.491868
20.078896,-10.475156,5.498774,-1.487626,-0.035965,5.569625,-5.532674,1.579899,0.493201
20.178791,-10.375601,5.506872,-1.491825,-0.047711,5.469492,-5.294821,1.578191,0.514650
20.278686,-10.275989,5.514498,-1.497152,-0.058929,5.371917,-5.068010,1.582323,0.517996
20.378581,-10.176349,5.521535,-1.503611,-0.070459,5.276832,-4.834295,1.589362,0.510954
20.478476,-10.076647,5.527872,-1.511231,-0.082082,5.184507,-4.608742,1.592996,0.504613
20.578371,-9.976907,5.533390,-1.520011,-0.093730,5.094932,-4.399614,1.577278,0.499092
20.678266,-9.877114,5.537975,-1.529958,-0.105404,5.007927,-4.216116,1.566847,0.507880
20.778161,-9.777280,5.541508,-1.541075,-0.117207,4.923108,-4.047512,1.561692,0.536469
20.878056,-9.677413,5.543873,-1.553377,-0.129080,4.840283,-3.890031,1.561750,0.539631
20.977951,-9.577520,5.544949,-1.566871,-0.141102,4.759323,-3.713027,1.562826,0.538555
21.077846,-9.477629,5.544617,-1.581571,-0.153223,4.680740,-3.540986,1.562493,0.538885
21.177741,-9.377744,5.542755,-1.597491,-0.165530,4.604549,-3.378582,1.541253,0.540739
21.277636,-9.277918,5.539243,-1.614646,-0.177966,4.530659,-3.264736,1.523534,0.560070
21.377531,-9.178154,5.533956,-1.633054,-0.190593,4.458094,-3.190072,1.510448,0.597350
21.477426,-9.078528,5.526772,-1.652729,-0.203371,4.386030,-3.122242,1.496063,0.606875
21.577321,-8.979047,5.517563,-1.673699,-0.216488,4.314333,-3.058960,1.485747,0.616092
21.677216,-8.879813,5.506207,-1.695988,-0.229846,4.242914,-2.962052,1.474377,0.628539
21.777111,-8.780840,5.492572,-1.719631,-0.243489,4.172593,-2.872509,1.452672,0.653338
21.877007,-8.682256,5.476539,-1.744643,-0.257380,4.103247,-2.794552,1.416476,0.685253
21.976902,-8.584088,5.457971,-1.771052,-0.271278,4.034639,-2.709518,1.384069,0.724699
22.076797,-8.486491,5.436757,-1.798850,-0.285401,3.966985,-2.618467,1.355632,0.745985
22.176692,-8.389506,5.412761,-1.828075,-0.299618,3.900491,-2.532784,1.331284,0.770079
22.276587,-8.293317,5.385883,-1.858723,-0.314145,3.835076,-2.448837,1.304300,0.797093
22.376482,-8.197983,5.355988,-1.890858,-0.329227,3.770750,-2.390009,1.271311,0.828359
22.476377,-8.103723,5.322987,-1.924516,-0.344840,3.706893,-2.347875,1.216769,0.872903
22.576272,-8.010619,5.286746,-1.959767,-0.360872,3.643072,-2.312723,1.165178,0.928930
22.676167,-7.918918,5.247188,-1.996628,-0.377331,3.579094,-2.274888,1.116910,0.985810
22.776062,-7.828737,5.204184,-2.035199,-0.395001,3.515026,-2.221313,1.072290,1.029206
22.875957,-7.740360,5.157675,-2.075576,-0.413695,3.451321,-2.178315,1.025578,1.075202
22.975852,-7.653946,5.107535,-2.117835,-0.432186,3.387685,-2.143389,0.975351,1.131574
23.075747,-7.569813,5.053734,-2.161940,-0.451118,3.323881,-2.071220,0.921690,1.196862
23.175642,-7.488170,4.996180,-2.208138,-0.474459,3.261039,-2.016449,0.866480,1.267788
