s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
9.791919,-20.024732,6.873067,-0.723025,-0.338155,3.832027,2.072931,1.299988,1.609267
9.891836,-19.957378,6.946873,-0.756215,-0.326413,3.885702,2.126319,1.364489,1.535982
9.991754,-19.887670,7.018426,-0.788282,-0.315594,3.939999,2.171926,1.417401,1.463836
10.091671,-19.815722,7.087764,-0.819288,-0.305079,3.994699,2.219197,1.472656,1.397135
10.191589,-19.741709,7.154863,-0.849256,-0.294889,4.049826,2.246182,1.530010,1.337058
10.291506,-19.665739,7.219762,-0.878227,-0.285149,4.104870,2.270780,1.589285,1.284483
10.391424,-19.587957,7.282466,-0.906251,-0.275864,4.159776,2.294916,1.650287,1.240337
10.491342,-19.508475,7.343004,-0.933363,-0.266924,4.214539,2.320043,1.710897,1.189276
10.591259,-19.427401,7.401404,-0.959602,-0.258307,4.269188,2.334181,1.756054,1.130786
10.691177,-19.344857,7.457685,-0.984991,-0.250057,4.323473,2.326838,1.798808,1.074709
10.791094,-19.260915,7.511898,-1.009581,-0.242112,4.376917,2.322298,1.843808,1.020968
10.891012,-19.175709,7.564051,-1.033382,-0.234447,4.429614,2.320433,1.888860,0.969316
10.990929,-19.089275,7.614210,-1.056439,-0.227016,4.481650,2.321535,1.933519,0.918615
11.090847,-19.001759,7.662378,-1.078756,-0.219842,4.533112,2.355847,1.980227,0.878298
11.190764,-18.913167,7.708632,-1.100378,-0.212882,4.584745,2.408204,2.026448,0.850011
11.290682,-18.823654,7.752969,-1.121307,-0.206183,4.636931,2.459411,2.057908,0.834949
11.390599,-18.733199,7.795476,-1.141588,-0.199687,4.689628,2.510640,2.084795,0.833755
11.490517,-18.641964,7.836147,-1.161216,-0.193314,4.742818,2.563589,2.114163,0.796373
11.590434,-18.549908,7.875070,-1.180224,-0.187074,4.796522,2.597653,2.145989,0.765824
11.690352,-18.457192,7.912245,-1.198600,-0.180797,4.850332,2.634579,2.180179,0.749353
11.790270,-18.363768,7.947759,-1.216359,-0.174594,4.904304,2.674885,2.206397,0.734757
11.890187,-18.269789,7.981619,-1.233499,-0.168619,4.958502,2.714671,2.224430,0.700749
11.990105,-18.175204,8.013908,-1.250060,-0.162800,5.012906,2.757680,2.245140,0.677373
12.090022,-18.080153,8.044639,-1.266043,-0.157242,5.067574,2.805639,2.268484,0.658332
12.189940,-17.984587,8.073885,-1.281487,-0.151847,5.122594,2.853924,2.294450,0.653099
12.289857,-17.888627,8.101667,-1.296392,-0.146553,5.177961,2.904086,2.319716,0.630773
12.389775,-17.792235,8.128051,-1.310778,-0.141365,5.233701,2.955910,2.333135,0.604304
12.489692,-17.695511,8.153062,-1.324648,-0.136324,5.289832,2.994191,2.342648,0.579228
12.589610,-17.598429,8.176760,-1.338024,-0.131392,5.346088,3.028504,2.355020,0.565866
12.689527,-17.501065,8.199176,-1.350911,-0.126587,5.402394,3.064111,2.370248,0.571277
12.789445,-17.403410,8.220363,-1.363324,-0.121874,5.458771,3.101861,2.388326,0.562333
